"UserId","RecommendedMovieIds"
"332","3596 1545 600 1562 2746"
"336","3596 1545 1857 600 1712"
"341","3596 1545 1857 1005 600"
"344","1545 1857 1005 600 1712"
"346","3596 1857 1005 600 1712"
"347","3596 1545 1857 1005 600"
"354","3596 1545 1857 1005 600"
"360","3596 1545 1857 1005 600"
"363","3596 1545 1857 1005 600"
"368","3596 1545 1857 1005 600"
"379","3596 1545 1857 1005 600"
"396","3596 1545 1857 1005 600"
"403","3596 1545 1857 1005 600"
"405","3596 1545 1857 1005 600"
"408","3596 1545 1857 1005 600"
"414","3596 1545 1857 1005 600"
"430","3596 1545 1857 1005 600"
"431","3596 1545 1857 1005 600"
"433","3596 1545 1857 1005 600"
"443","3596 1545 1857 1005 600"
"444","3596 1545 1857 1005 600"
"447","3596 1545 1857 1005 600"
"450","3596 1545 1857 1005 600"
"460","3596 1545 1857 1005 600"
"465","3596 1857 1005 600 1562"
"467","3596 1545 1857 1005 600"
"471","3596 1545 1857 1005 600"
"478","3596 1545 1857 1005 600"
"479","3596 1545 1857 1005 600"
"490","3596 1545 1857 1005 600"
"495","3596 1545 1857 1005 600"
"498","3596 1545 1857 1005 600"
"501","3596 1545 1857 1005 600"
"507","3596 1545 1857 1005 1712"
"512","3596 1545 1857 1005 600"
"539","3596 1545 1857 1005 600"
"541","3596 1545 1857 1005 600"
"542","3596 1545 1857 1005 600"
"554","3596 1545 1857 1005 600"
"557","3596 1545 1857 1005 600"
"573","3596 1545 1857 1005 600"
"574","3596 1545 1857 1005 600"
"579","3596 1545 1857 1005 600"
"581","3596 1857 1005 600 1712"
"586","1545 1857 1005 600 1712"
"587","3596 1545 1857 1005 600"
"588","3596 1545 1857 1005 600"
"599","3596 1545 1857 1005 600"
"607","3596 1545 1857 600 1712"
"612","3596 1545 1857 1005 600"
"619","3596 1545 1857 1005 600"
"627","3596 1857 1005 600 1712"
"629","3596 1545 1857 1005 600"
"638","3596 1545 1857 1005 600"
"641","3596 1545 1857 1005 600"
"644","3596 1857 1005 600 1712"
"645","3596 1545 1857 1005 600"
"648","3596 1545 1857 1005 600"
"654","3596 1545 1857 600 1712"
"662","3596 1545 1857 1005 600"
"670","3596 1857 1005 600 1712"
"675","3596 1545 1857 1005 600"
"677","3596 1545 1857 1005 600"
"698","3596 1545 1857 1005 600"
"711","3596 1545 1857 1005 600"
"713","3596 1857 1005 600 1712"
"724","3596 1545 1857 1005 600"
"725","3596 1545 1857 1005 600"
"736","3596 1545 1857 1005 600"
"738","3596 1545 1857 1005 600"
"741","3596 1545 1857 1005 600"
"744","3596 1545 1857 1005 600"
"746","3596 1545 1857 1005 600"
"756","3596 1545 1857 1005 600"
"761","3596 1545 1857 1005 600"
"762","3596 1545 1857 1005 600"
"767","3596 1545 1857 1005 600"
"774","3596 1545 1005 600 1712"
"780","3596 1545 1857 1005 600"
"782","1545 1857 1005 600 1712"
"786","3596 1545 1857 1005 600"
"789","3596 1545 1857 1005 600"
"792","3596 1545 1857 1005 600"
"799","3596 1545 1857 1005 600"
"800","3596 1545 1857 1005 600"
"804","3596 1545 1857 1005 600"
"807","3596 1545 1857 1005 600"
"829","3596 1545 1857 1005 600"
"836","3596 1545 1857 1005 600"
"837","3596 1545 1857 1005 600"
"846","3596 1545 1857 1005 600"
"849","3596 1545 1857 1005 600"
"863","3596 1545 1857 1005 600"
"867","1545 1857 1005 600 1712"
"873","3596 1545 1857 1005 600"
"879","3596 1545 1857 1005 600"
"880","3596 1545 1857 1005 600"
"883","3596 1545 1857 1005 600"
"890","3596 1545 1005 600 1712"
"893","1545 1857 1005 600 1712"
"894","3596 1545 1857 1005 600"
"917","3596 1545 1857 1005 600"
"923","1545 1857 1005 600 1712"
"927","3596 1545 1857 1005 600"
"930","3596 1545 1857 1005 600"
"931","3596 1545 1857 1005 600"
"937","3596 1545 1857 1005 600"
"938","3596 1545 1005 600 1712"
"944","3596 1545 1857 1005 600"
"946","3596 1545 1857 1005 600"
"949","3596 1545 1857 1005 600"
"952","3596 1545 1857 1005 600"
"957","3596 1545 1857 1005 600"
"966","3596 1545 1857 600 1712"
"967","3596 1545 1857 1005 600"
"974","3596 1545 1857 1005 600"
"978","3596 1545 1857 1005 600"
"979","3596 1545 1857 1005 600"
"982","3596 1545 1857 1005 600"
"984","3596 1545 1857 1005 600"
"986","3596 1545 1857 1005 600"
"992","1545 1857 1005 600 1712"
"995","3596 1545 1857 1005 600"
"999","3596 1545 1857 1005 600"
"1002","3596 1545 1857 1005 600"
"1003","1545 1857 1005 600 1712"
"1014","3596 1545 1857 1005 600"
"1026","3596 1545 1857 1005 600"
"1035","3596 1545 1857 1005 600"
"1038","3596 1545 1857 1005 600"
"1041","3596 1545 1857 1005 600"
"1043","3596 1005 600 1712 1562"
"1045","3596 1545 1857 1005 600"
"1055","3596 1545 1857 1005 600"
"1058","3596 1545 1857 1005 600"
"1061","3596 1545 1857 1005 600"
"1066","3596 1545 1857 1005 600"
"1070","3596 1545 1857 1005 600"
"1073","3596 1545 1857 1005 600"
"1076","3596 1545 1857 1005 600"
"1079","3596 1545 1857 1005 600"
"1086","3596 1545 1857 1005 600"
"1088","3596 1545 1857 1005 600"
"1098","3596 1545 1857 1005 600"
"1104","3596 1545 1857 1005 600"
"1105","3596 1545 1857 1005 600"
"1106","3596 1545 1857 1005 600"
"1111","3596 1545 1857 1005 600"
"1115","3596 1545 1857 1005 600"
"1118","3596 1545 1857 1005 600"
"1120","3596 1545 1857 1005 600"
"1121","3596 1545 1857 1005 600"
"1132","3596 1545 1857 1005 600"
"1135","3596 1545 1857 1005 600"
"1142","3596 1545 1857 1005 600"
"1144","3596 1545 1857 1005 600"
"1146","3596 1545 1857 1005 600"
"1149","3596 1545 1857 1005 600"
"1156","3596 1545 1857 1005 600"
"1158","3596 1545 1857 1005 600"
"1167","3596 1545 1857 1005 600"
"1175","3596 1545 1857 1005 600"
"1177","3596 1545 1857 1005 600"
"1181","3596 1545 1857 1005 600"
"1184","3596 1545 1857 1005 600"
"1189","3596 1545 1857 1005 600"
"1199","3596 1857 1005 600 1712"
"1217","3596 1545 1857 1005 600"
"1221","3596 1545 1857 1005 600"
"1225","3596 1545 1857 1005 600"
"1226","3596 1545 1857 1005 600"
"1230","3596 1545 1857 1005 600"
"1235","3596 1545 1857 1005 600"
"1241","3596 1857 1005 600 1712"
"1243","3596 1545 1857 1005 600"
"1244","3596 1545 1857 1005 600"
"1245","3596 1545 1857 1005 600"
"1247","3596 1545 1857 1005 600"
"1250","3596 1545 1857 1005 600"
"1252","3596 1545 1857 1005 600"
"1256","3596 1545 1857 1005 600"
"1258","1545 1857 1005 600 1712"
"1260","3596 1545 1857 1005 600"
"1262","3596 1545 1005 600 1712"
"1271","3596 1545 1857 1005 1712"
"1274","3596 1545 1857 1005 600"
"1275","3596 1545 1857 1005 600"
"1278","3596 1545 1857 1005 600"
"1282","3596 1545 1857 1005 600"
"1284","3596 1545 1857 1005 600"
"1286","3596 1545 1857 1005 600"
"1296","3596 1545 1857 1005 600"
"1299","1545 1857 1005 600 1712"
"1300","3596 1545 1857 1005 600"
"1301","3596 1545 1857 1005 600"
"1302","1545 1857 1005 600 1712"
"1303","3596 1545 1857 1005 600"
"1305","3596 1545 1857 1005 600"
"1308","3596 1545 1857 1005 600"
"1319","3596 1545 1857 1005 600"
"1334","3596 1545 1857 1005 600"
"1335","3596 1545 1857 1005 600"
"1345","3596 1545 1857 1005 600"
"1362","3596 1545 1857 1005 600"
"1366","3596 1545 1857 1005 600"
"1374","3596 1545 1857 1005 600"
"1382","3596 1545 1857 1005 600"
"1392","3596 1545 1857 1005 600"
"1393","3596 1545 1857 1005 600"
"1397","3596 1545 1857 1005 600"
"1399","3596 1545 1857 1005 600"
"1405","3596 1545 1857 1005 600"
"1407","3596 1545 1857 1005 600"
"1410","3596 1545 1857 1005 600"
"1416","3596 1545 1857 1005 600"
"1425","3596 1545 1857 1005 600"
"1426","3596 1545 1857 1005 600"
"1427","3596 1545 1857 1005 600"
"1430","3596 1545 1857 1005 600"
"1434","1545 1857 1005 600 1712"
"1435","3596 1545 1857 1005 600"
"1439","1545 1857 1005 600 1712"
"1440","3596 1545 1857 1005 600"
"1447","3596 1545 1857 1005 600"
"1449","3596 1545 1857 1005 600"
"1456","3596 1545 1857 1005 600"
"1469","3596 1545 1857 1005 600"
"1473","3596 1545 1857 1005 600"
"1482","3596 1545 1857 1005 600"
"1484","3596 1545 1857 1005 600"
"1505","3596 1545 1857 1005 600"
"1506","3596 1545 1857 1005 600"
"1512","3596 1545 1857 1005 600"
"1513","3596 1857 1005 600 1712"
"1514","3596 1545 1857 1005 600"
"1516","3596 1545 1857 1005 600"
"1541","3596 1545 1857 1005 600"
"1542","3596 1545 1857 600 1712"
"1548","3596 1545 1857 1005 600"
"1553","3596 1545 1857 1005 600"
"1554","3596 1545 1857 1005 600"
"1558","3596 1545 1857 1005 600"
"1559","3596 1545 1857 1005 600"
"1560","1545 1857 1005 600 1712"
"1567","3596 1545 1857 1005 600"
"1569","3596 1545 1005 600 1712"
"1572","3596 1545 1857 1005 600"
"1574","3596 1545 1857 1005 600"
"1579","3596 1545 1857 1005 600"
"1581","3596 1545 1857 1005 600"
"1582","3596 1545 1857 1005 600"
"1588","3596 1545 1857 1005 600"
"1591","3596 1545 1857 1005 600"
"1596","3596 1545 1857 1005 600"
"1604","3596 1545 1857 1005 600"
"1605","3596 1545 1857 1005 600"
"1607","3596 1545 1857 1005 600"
"1609","3596 1545 1857 1005 600"
"1611","3596 1545 1857 1005 600"
"1612","3596 1545 1857 1005 600"
"1617","3596 1545 1857 1005 600"
"1624","3596 1545 1857 1005 600"
"1646","3596 1545 1857 1005 600"
"1651","3596 1545 1857 1005 600"
"1654","3596 1545 1857 1005 600"
"1659","3596 1545 1857 1005 600"
"1671","3596 1545 1857 1005 600"
"1676","3596 1545 1857 1005 600"
"1678","3596 1545 1857 1005 600"
"1679","3596 1545 1857 1005 600"
"1685","3596 1545 1857 600 1712"
"1688","3596 1545 1857 1005 600"
"1694","3596 1545 1857 1005 600"
"1695","3596 1545 1857 1005 600"
"1711","3596 1545 1857 1005 600"
"1713","3596 1545 1857 1005 600"
"1721","3596 1545 1857 1005 600"
"1727","3596 1545 1857 1005 600"
"1730","3596 1545 1857 1005 600"
"1735","3596 1545 1857 1005 600"
"1745","3596 1545 1857 1005 600"
"1751","3596 1545 1857 1005 600"
"1755","3596 1545 1857 1005 600"
"1772","3596 1545 1857 1005 600"
"1779","3596 1545 1857 1005 600"
"1780","3596 1545 1857 1005 600"
"1784","3596 1545 1857 600 1712"
"1791","3596 1545 1857 1005 600"
"1793","3596 1545 1857 1005 600"
"1795","3596 1545 1857 1005 600"
"1796","3596 1545 1857 1005 600"
"1814","3596 1545 1857 1005 600"
"1816","3596 1545 1857 1005 600"
"1828","3596 1545 1857 1005 600"
"1837","3596 1545 1857 1005 600"
"1838","3596 1545 1857 1005 600"
"1840","3596 1545 1857 1005 600"
"1841","3596 1545 1857 1005 600"
"1843","3596 1545 1857 1005 600"
"1848","3596 1545 1857 1005 600"
"1849","3596 1545 1857 1005 600"
"1852","3596 1545 1857 1005 600"
"1855","3596 1545 1857 600 1712"
"1856","3596 1545 1857 1005 600"
"1859","3596 1545 1857 1005 600"
"1860","3596 1545 1857 1005 600"
"1861","3596 1545 1857 1005 600"
"1867","3596 1545 1857 1005 600"
"1871","1545 1857 1005 600 1712"
"1872","3596 1545 1857 1005 600"
"1884","3596 1545 1857 1005 600"
"1890","3596 1545 1857 1005 600"
"1902","3596 1545 1857 1005 600"
"1905","3596 1545 1857 1005 600"
"1908","3596 1545 1857 1005 600"
"1910","3596 1545 1857 1005 600"
"1912","3596 1545 1857 1005 2746"
"1916","3596 1545 1857 1005 600"
"1918","3596 1545 1857 1005 600"
"1924","3596 1545 1857 1005 600"
"1929","3596 1545 1857 1005 600"
"1938","3596 1545 1857 1005 600"
"1941","3596 1545 1857 1005 600"
"1945","3596 1545 1857 1005 600"
"1953","3596 1545 1857 1005 600"
"1954","3596 1545 1857 1005 600"
"1958","1545 1857 1005 600 1712"
"1966","3596 1545 1857 1005 600"
"1968","3596 1545 1857 1005 600"
"1973","3596 1545 1857 1005 600"
"1975","3596 1545 1857 1005 600"
"1985","3596 1545 1857 1005 600"
"1987","3596 1545 1857 1005 600"
"2001","3596 1545 1857 1005 600"
"2003","3596 1545 1857 1005 600"
"2009","3596 1545 1857 1005 600"
"2014","3596 1545 1857 1005 600"
"2017","3596 1545 1857 1005 600"
"2018","3596 1545 1857 1005 1712"
"2023","3596 1545 1857 1005 600"
"2027","3596 1545 1857 1005 600"
"2038","1545 1857 1005 600 1712"
"2047","3596 1545 1857 1005 600"
"2050","3596 1545 1857 1005 600"
"2057","3596 1545 1857 1005 600"
"2062","3596 1545 1857 1005 600"
"2064","3596 1545 1857 1005 600"
"2065","3596 1545 1857 1005 600"
"2072","1545 1857 1005 600 1712"
"2077","3596 1545 1857 1005 600"
"2087","3596 1545 1857 1005 600"
"2099","3596 1545 1857 1005 600"
"2101","3596 1545 1857 1005 600"
"2107","3596 1545 1857 1005 600"
"2112","3596 1545 1857 1005 600"
"2113","3596 1545 1857 1005 600"
"2120","3596 1545 1857 1005 600"
"2125","3596 1545 1857 1005 600"
"2126","3596 1545 1857 1005 600"
"2132","3596 1545 1857 1005 600"
"2140","3596 1545 1857 1005 600"
"2141","3596 1545 1857 1005 600"
"2143","3596 1545 1857 1005 600"
"2152","3596 1545 1857 1005 600"
"2153","3596 1545 1857 1005 600"
"2159","3596 1545 1857 1005 600"
"2160","3596 1545 1857 1005 600"
"2167","3596 1545 1857 1005 600"
"2169","3596 1545 1857 1005 600"
"2181","3596 1545 1857 1005 600"
"2185","3596 1545 1857 1005 600"
"2186","3596 1545 1857 1005 600"
"2194","3596 1545 1857 1005 600"
"2195","3596 1545 1857 1005 600"
"2196","3596 1545 1857 1005 600"
"2213","3596 1545 1857 1005 600"
"2216","3596 1545 1857 1005 600"
"2224","3596 1545 1857 1005 600"
"2226","3596 1545 1857 1005 600"
"2229","3596 1545 1857 1005 600"
"2235","3596 1545 1857 1005 600"
"2239","3596 1545 1857 1005 600"
"2243","3596 1545 1005 600 1712"
"2245","3596 1545 1857 1005 600"
"2247","3596 1545 1857 1005 600"
"2259","3596 1545 1857 1005 600"
"2267","3596 1545 1857 1005 600"
"2269","3596 1545 1857 1005 600"
"2271","3596 1545 1857 1005 600"
"2275","3596 1545 1857 1005 600"
"2279","3596 1545 1857 1005 600"
"2284","3596 1545 1857 1005 600"
"2296","3596 1545 1857 1005 600"
"2310","3596 1545 1857 1005 600"
"2315","3596 1545 1857 1005 600"
"2317","3596 1545 1857 1005 600"
"2319","3596 1857 1005 600 1712"
"2320","3596 1545 1857 1005 1712"
"2321","3596 1545 1857 1005 600"
"2324","3596 1545 1857 1005 600"
"2325","3596 1545 1857 1005 600"
"2326","3596 1545 1857 1005 600"
"2329","3596 1545 1857 1005 600"
"2344","3596 1545 1857 1005 600"
"2348","3596 1545 1857 1005 600"
"2349","3596 1545 1857 1005 600"
"2350","3596 1545 1857 1005 600"
"2354","3596 1545 1857 1005 600"
"2371","3596 1545 1857 1005 600"
"2374","3596 1545 1857 1005 600"
"2381","3596 1545 1857 1005 600"
"2395","3596 1545 1857 1005 600"
"2400","3596 1545 1857 1005 600"
"2401","3596 1545 1857 1005 600"
"2406","3596 1545 1857 1005 600"
"2411","3596 1545 1857 1005 600"
"2415","3596 1545 1857 1005 600"
"2423","3596 1545 1857 1005 600"
"2425","3596 1545 1857 600 1712"
"2435","3596 1545 1857 1005 600"
"2438","3596 1545 1857 1005 600"
"2443","3596 1545 1857 1005 600"
"2447","3596 1545 1857 1005 600"
"2448","3596 1545 1857 1005 600"
"2455","3596 1545 1857 1005 600"
"2466","3596 1545 1857 1005 600"
"2476","3596 1545 1857 1005 600"
"2481","3596 1545 1857 1005 600"
"2482","3596 1545 1857 1005 600"
"2483","3596 1857 1005 600 1712"
"2495","3596 1545 1857 1005 600"
"2497","3596 1545 1857 1005 600"
"2500","3596 1545 1857 1005 600"
"2502","3596 1545 1857 1005 600"
"2511","3596 1545 1857 1005 600"
"2514","1545 1857 1005 600 1712"
"2518","3596 1545 1857 1005 600"
"2521","3596 1545 1857 1005 600"
"2524","3596 1545 1857 1005 600"
"2527","3596 1857 1005 600 1712"
"2543","3596 1545 1857 1005 600"
"2547","3596 1545 1857 1005 600"
"2557","3596 1545 1857 1005 600"
"2569","3596 1545 1857 1005 600"
"2579","3596 1545 1857 1005 600"
"2586","3596 1545 1857 1005 600"
"2600","1545 1857 1005 600 1712"
"2611","1545 1857 1005 600 1712"
"2622","3596 1545 1857 1005 600"
"2623","3596 1545 1857 1005 600"
"2626","3596 1545 1857 1005 600"
"2630","3596 1545 1857 1005 600"
"2635","3596 1545 1857 1005 600"
"2636","3596 1545 1857 1005 1712"
"2649","3596 1545 1857 1005 600"
"2650","3596 1545 1857 1005 600"
"2672","3596 1545 1857 1005 600"
"2678","3596 1545 1857 1005 600"
"2679","3596 1545 1857 1005 600"
"2681","3596 1545 1857 1005 600"
"2682","3596 1545 1857 1005 600"
"2686","3596 1545 1857 1005 600"
"2688","3596 1545 1857 1005 600"
"2692","3596 1545 1857 1005 600"
"2708","3596 1545 1857 1005 600"
"2712","3596 1545 1857 1005 600"
"2714","3596 1545 1857 600 1712"
"2715","3596 1545 1857 1005 600"
"2716","3596 1545 1857 1005 600"
"2720","3596 1545 1857 1005 600"
"2733","3596 1545 1857 1005 600"
"2741","3596 1545 1857 1005 600"
"2749","3596 1545 1857 1005 600"
"2761","3596 1545 1857 1005 600"
"2769","3596 1545 1857 1005 600"
"2771","3596 1545 1857 1005 600"
"2779","3596 1545 1857 1005 1712"
"2782","3596 1545 1857 1005 600"
"2812","3596 1545 1857 1005 600"
"2815","3596 1545 1857 1005 600"
"2818","3596 1545 1857 1005 600"
"2821","3596 1545 1857 1005 600"
"2827","3596 1545 1857 1005 600"
"2833","3596 1545 1857 1005 600"
"2840","3596 1545 1857 1005 600"
"2845","3596 1545 1857 1005 600"
"2853","3596 1545 1857 1005 600"
"2867","3596 1545 1857 1005 600"
"2877","3596 1545 1857 1005 600"
"2889","3596 1545 1857 1005 600"
"2892","3596 1545 1857 1005 600"
"2901","3596 1545 1857 1005 600"
"2918","3596 1545 1857 1005 600"
"2922","3596 1857 1005 600 1712"
"2925","3596 1545 1857 1005 600"
"2934","3596 1545 1857 1005 600"
"2935","3596 1545 1857 1005 600"
"2939","3596 1857 1005 600 1712"
"2950","3596 1545 1857 1005 600"
"2962","3596 1545 1857 1005 600"
"2965","3596 1545 1857 600 1712"
"2973","3596 1545 1857 1005 600"
"2975","3596 1545 1857 1005 600"
"2979","3596 1545 1857 1005 600"
"2996","3596 1545 1857 1005 600"
"3002","3596 1545 1857 1005 600"
"3004","3596 1545 1857 1005 600"
"3006","3596 1545 1857 1005 600"
"3010","3596 1545 1857 1005 600"
"3020","3596 1545 1857 1005 600"
"3027","3596 1545 1857 1005 600"
"3029","3596 1545 600 1712 1562"
"3031","3596 1545 1857 1005 600"
"3032","3596 1545 1857 1005 600"
"3033","3596 1545 600 1712 1562"
"3038","3596 1545 1857 1005 600"
"3042","3596 1545 1857 1005 600"
"3051","3596 1545 1857 1005 600"
"3056","3596 1545 1857 1005 600"
"3058","3596 1545 1857 1005 600"
"3060","3596 1545 1857 600 1712"
"3061","3596 1545 1857 1005 600"
"3065","3596 1545 1857 1005 600"
"3072","3596 1545 1857 1005 600"
"3078","3596 1545 1857 1005 600"
"3084","3596 1545 1857 1005 600"
"3087","3596 1545 1857 1005 600"
"3088","3596 1545 1857 1005 600"
"3101","3596 1545 1857 1005 600"
"3107","3596 1545 1857 1005 600"
"3108","3596 1545 1857 1005 600"
"3109","3596 1545 1857 1005 600"
"3110","3596 1545 1857 1005 600"
"3111","1545 1857 1005 600 1712"
"3114","3596 1545 1857 1005 600"
"3116","3596 1545 1857 1005 600"
"3117","3596 1545 1857 1005 600"
"3123","3596 1545 1857 1005 600"
"3127","3596 1545 1857 1005 600"
"3134","3596 1545 1857 1005 600"
"3140","3596 1545 1857 1005 600"
"3141","3596 1545 1857 1005 600"
"3144","3596 1545 1857 1005 600"
"3146","3596 1545 1857 1005 600"
"3148","3596 1545 1857 1005 600"
"3149","3596 1545 1857 1005 600"
"3152","3596 1545 1857 1005 600"
"3155","3596 1545 1857 1005 600"
"3163","3596 1545 1857 1005 600"
"3164","3596 1857 1005 600 1712"
"3170","3596 1545 1857 1005 600"
"3183","3596 1545 1857 1005 600"
"3190","3596 1545 1857 1005 600"
"3192","3596 1545 1857 1005 600"
"3195","3596 1545 1857 1005 600"
"3200","3596 1545 1857 1005 600"
"3202","3596 1545 1857 1005 600"
"3206","3596 1545 1857 600 1712"
"3210","3596 1545 1857 1005 600"
"3212","3596 1545 1857 1005 1712"
"3219","3596 1545 1857 1005 600"
"3223","3596 1545 1857 1005 600"
"3231","3596 1545 1857 1005 600"
"3234","3596 1545 1857 1005 600"
"3236","3596 1545 1857 1005 600"
"3238","3596 1545 1857 1005 600"
"3243","3596 1545 1857 1005 600"
"3255","3596 1545 1857 1005 600"
"3256","3596 1545 1857 1005 600"
"3259","3596 1545 1857 600 1712"
"3263","3596 1545 1857 1005 600"
"3265","3596 1545 1857 1005 600"
"3274","3596 1545 1857 1005 600"
"3290","3596 1545 600 1712 1562"
"3302","3596 1545 1857 1005 600"
"3303","3596 1545 1857 1005 600"
"3304","3596 1545 1857 1005 600"
"3311","3596 1545 1857 1005 600"
"3314","3596 1545 1857 1005 600"
"3324","3596 1545 1857 1005 600"
"3331","3596 1545 1857 1005 600"
"3332","3596 1545 1857 1005 600"
"3334","3596 1545 1857 1005 600"
"3338","3596 1545 1857 1005 600"
"3346","3596 1545 1857 1005 600"
"3348","3596 1545 1857 1005 600"
"3349","3596 1545 1857 1005 600"
"3357","3596 1545 1857 1005 600"
"3364","3596 1545 1857 1005 600"
"3366","3596 1545 1857 1005 600"
"3369","3596 1545 1857 1005 600"
"3373","3596 1545 1857 1005 600"
"3396","3596 1545 1857 1005 600"
"3404","3596 1545 1005 600 1712"
"3421","3596 1545 1857 1005 600"
"3422","3596 1545 1857 1005 600"
"3425","3596 1545 1857 1005 600"
"3426","3596 1545 1857 1005 600"
"3427","3596 1545 1857 1005 600"
"3434","3596 1545 1857 1005 600"
"3435","3596 1545 1857 1005 600"
"3436","3596 1545 1857 1005 600"
"3444","3596 1545 1857 1005 600"
"3445","3596 1545 1857 1005 600"
"3448","3596 1545 1857 1005 600"
"3451","3596 1545 1857 1005 600"
"3453","1545 1857 1005 600 1712"
"3454","3596 1545 1857 1005 600"
"3461","3596 1545 1857 1005 600"
"3478","3596 1545 1857 1005 600"
"3485","3596 1545 1857 1005 600"
"3494","3596 1545 1857 1005 600"
"3496","3596 1545 1857 1005 600"
"3501","3596 1545 1857 1005 600"
"3505","3596 1545 1857 1005 1712"
"3509","3596 1545 1857 1005 600"
"3514","3596 1545 1857 1005 600"
"3517","3596 1545 1857 1005 600"
"3519","3596 1545 1857 1005 600"
"3525","3596 1545 1857 1005 600"
"3529","3596 1545 1857 1005 600"
"3532","1545 1857 1005 600 1712"
"3542","3596 1545 1857 1005 600"
"3545","3596 1545 1857 1005 600"
"3549","3596 1545 1857 1005 600"
"3551","3596 1545 1857 1005 600"
"3552","3596 1545 1857 1005 600"
"3555","3596 1545 1857 1005 600"
"3565","3596 1545 1857 1005 600"
"3574","3596 1545 1857 1005 600"
"3581","3596 1545 1857 600 1712"
"3584","3596 1545 1857 1005 600"
"3587","3596 1545 1857 1005 600"
"3590","3596 1545 1857 1005 600"
"3596","3596 1545 1857 1005 600"
"3598","3596 1545 1857 1005 600"
"3603","3596 1545 1857 1005 600"
"3604","3596 1545 1857 1005 600"
"3613","3596 1545 1857 1005 600"
"3614","3596 1545 1857 1005 600"
"3647","3596 1545 1857 1005 600"
"3648","3596 1545 1857 1005 600"
"3655","3596 1545 1857 1005 1712"
"3664","1545 1857 1005 600 1712"
"3676","3596 1545 1857 1005 600"
"3678","3596 1545 1857 1005 600"
"3683","3596 1545 1857 1005 600"
"3685","3596 1545 1857 1005 600"
"3695","3596 1545 1857 1005 600"
"3696","3596 1545 1857 1005 600"
"3699","3596 1545 1857 1005 600"
"3704","3596 1545 1857 1005 600"
"3707","1545 1857 1005 600 1712"
"3713","3596 1545 1857 1005 600"
"3714","3596 1545 1857 1005 600"
"3718","3596 1545 1857 1005 600"
"3727","3596 1545 1857 1005 600"
"3737","3596 1545 1857 1005 600"
"3738","3596 1545 1857 1005 600"
"3741","3596 1545 1857 1005 600"
"3751","3596 1545 1857 1005 600"
"3757","3596 1545 1857 1005 600"
"3761","3596 1545 1857 1005 600"
"3764","3596 1545 1857 1005 600"
"3765","3596 1545 1857 1005 600"
"3767","3596 1545 1857 1005 600"
"3768","3596 1545 1857 1005 600"
"3771","3596 1545 1857 1005 600"
"3774","3596 1545 1857 1005 600"
"3776","3596 1545 1857 1005 600"
"3777","3596 1545 1857 1005 600"
"3778","3596 1545 1857 1005 600"
"3780","3596 1545 1857 1005 600"
"3781","3596 1545 1857 1005 600"
"3785","3596 1545 1857 1005 600"
"3789","3596 1545 1857 1005 600"
"3794","3596 1545 1857 1005 600"
"3798","3596 1545 1857 1005 600"
"3811","3596 1545 1857 1005 600"
"3813","3596 1545 1857 1005 600"
"3815","3596 1545 1857 1005 600"
"3826","3596 1545 1857 1005 600"
"3833","3596 1545 1857 1005 600"
"3845","3596 1545 1857 1005 600"
"3849","3596 1545 1857 1005 600"
"3854","3596 1545 1857 1005 600"
"3862","3596 1545 1857 1005 600"
