"UserId","RecommendedMovieIds"
"1271","1545 1857 3596 1562 1005"
"1274","1545 1857 3596 1562 1005"
"1275","3596 3823 192 1415 2308"
"1278","3596 1857 1005 1545 600"
"1282","3596 1857 1562 1545 303"
"1284","3596 1857 1562 1545 303"
"1286","3596 1857 1005 1545 600"
"1296","3596 3823 1398 3685 480"
"1299","1857 1562 1545 303 1005"
"1300","3596 1398 3685 480 1005"
"1301","1545 1857 3596 1562 1005"
"1302","3823 1328 1545 2746 902"
"1303","3596 3823 1398 3685 480"
"1305","3596 1857 1562 1545 1005"
"1308","3596 3823 1398 1328 2689"
"1319","3596 1857 1562 1545 303"
"1334","3596 3823 1398 1328 2689"
"1335","3823 3596 2305 3685 617"
"1345","3596 3823 1398 1328 2689"
"1362","3596 3823 1398 1328 2689"
"1366","3596 1857 1562 1545 303"
"1374","3596 1857 1005 1545 600"
"1382","3823 3596 2305 3685 1328"
"1392","3596 3823 1398 1328 2689"
"1393","3596 1857 1562 1545 303"
"1397","3596 3823 1328 1545 2746"
"1399","3596 1005 3852 2689 1415"
"1405","1545 1857 3596 1562 1005"
"1407","3596 1857 1005 1545 600"
"1410","3596 1857 1005 1545 600"
"1416","3596 1005 3852 2689 1415"
"1425","3596 1857 1562 1545 303"
"1426","1857 1545 3596 2746 1288"
"1427","1857 1545 3596 2746 1288"
"1430","3596 3823 1328 1545 2746"
"1434","1857 1005 1545 600 1562"
"1435","1545 1857 3596 1562 1005"
"1439","3823 1398 3685 480 1005"
"1440","1545 1857 3596 1562 1005"
"1447","3596 3823 1328 1545 2746"
"1449","3596 1857 1562 1545 303"
"1456","3596 2305 3685 1328 617"
"1469","1545 1857 3596 1562 1005"
"1473","3596 1857 1562 1545 303"
"1482","3596 1398 3685 480 1005"
"1484","3596 3823 2746 2689 484"
"1505","3596 1857 1562 1545 303"
"1506","3596 1857 1562 1545 303"
"1512","3596 1857 1545 600 1562"
"1513","3596 1857 1562 303 1005"
"1514","3596 3823 1328 2689 1005"
"1516","3596 3823 1328 1545 2746"
"1541","3596 1857 1005 1545 600"
"1542","1857 1545 3596 2746 1288"
"1548","3596 3823 192 1415 2308"
"1553","1545 1857 3596 1005 600"
"1554","3596 1857 1562 1545 303"
"1558","3596 1857 1562 1545 303"
"1559","3596 3823 1398 1328 2689"
"1560","3823 1398 3685 480 1005"
"1567","3596 1857 1005 1545 600"
"1569","1545 3596 1562 1005 600"
"1572","3596 3823 1328 1545 2746"
"1574","3596 1005 3852 2689 1415"
"1579","3596 3823 1328 1545 2689"
"1581","3596 3823 2746 2689 484"
"1582","3596 3823 1398 1328 2689"
"1588","3596 1857 1545 600 1562"
"1591","3596 1857 1545 600 1562"
"1596","1545 1857 3596 1562 1005"
"1604","3596 1857 1562 1545 303"
"1605","3596 3823 1398 1328 2689"
"1607","3596 1005 3852 2689 1415"
"1609","3596 3823 1398 1328 2689"
"1611","1545 1857 3596 1562 1005"
"1612","1545 1857 3596 1562 1005"
"1617","3596 3823 1398 1328 1005"
"1624","3596 1857 1562 1545 1005"
"1646","1545 1857 3596 1562 1005"
"1651","3596 3823 1398 3685 480"
"1654","3596 3823 1398 1328 2689"
"1659","3823 3596 2305 3685 1328"
"1671","3596 1857 1005 1545 600"
"1676","3596 3823 1328 1545 2746"
"1678","1545 1857 3596 1562 1005"
"1679","1545 1857 3596 1562 1005"
"1685","3596 3823 1398 3685 480"
"1688","3596 1857 1562 1545 303"
"1694","1545 1857 3596 1562 1005"
"1695","3596 1857 1005 1545 600"
"1711","3596 3823 2746 2689 484"
"1713","3596 3823 2746 2689 484"
"1721","3596 1857 1545 600 1562"
"1727","3596 1857 1562 1545 303"
"1730","3596 1857 1562 1545 303"
"1735","1545 1857 3596 1562 1005"
"1745","3596 3823 2746 2689 484"
"1751","3596 1857 1562 1545 303"
"1755","3596 1857 1562 1545 303"
"1772","1545 1857 3596 1562 1005"
"1779","3596 1857 1005 1545 600"
"1780","3596 1857 1562 1545 303"
"1784","3596 3823 1328 1545 2746"
"1791","3596 1857 1005 1545 600"
"1793","3596 3823 1398 1328 2689"
"1795","3596 1328 1545 2746 902"
"1796","1857 1545 3596 2746 1288"
"1814","3596 1857 1562 1545 303"
"1816","3823 3596 2305 3685 1328"
"1828","3596 1857 1005 1545 600"
"1837","3596 1857 1562 1545 303"
"1838","3596 3823 1398 3685 480"
"1840","3596 3823 1398 1328 2689"
"1841","3596 1857 1545 600 3852"
"1843","3596 3823 1328 1545 2746"
"1848","3596 1857 1562 1545 303"
"1849","1545 1857 3596 1562 1005"
"1852","3823 3596 2305 3685 1328"
"1855","1545 1857 3596 1562 600"
"1856","3596 1857 1562 1545 303"
"1859","3596 3823 2746 2689 484"
"1860","3596 1857 1562 1545 303"
"1861","3596 3823 192 1415 2308"
"1867","3596 3823 1328 1545 2746"
"1871","1857 1562 1545 303 1005"
"1872","3596 3823 2746 2689 484"
"1884","3596 1857 1005 1545 600"
"1890","3596 1857 1545 600 1562"
"1902","3596 1005 3852 2689 1415"
"1905","1545 1857 3596 1562 1005"
"1908","3596 1857 1562 1545 303"
"1910","3596 3823 1545 2746 902"
"1912","1857 1545 3596 2746 1288"
"1916","3596 1857 1562 1545 303"
"1918","3596 1857 1005 1545 600"
"1924","3596 1857 1562 1545 303"
"1929","3596 1857 1562 1545 303"
"1938","3596 1857 1005 1545 600"
"1941","3596 1857 1545 600 1562"
"1945","1545 1857 3596 1562 1005"
"1953","3596 1857 1562 1545 303"
"1954","3596 1857 1562 1545 303"
"1958","3823 1398 1328 2689 1005"
"1966","3596 3823 1398 3685 480"
"1968","3596 3823 192 1415 2308"
"1973","1545 1857 3596 1562 1005"
"1975","3596 1857 1005 1545 600"
"1985","3596 1005 3852 2689 1415"
"1987","1545 1857 3596 1562 1005"
"2001","3596 1857 1005 1545 600"
"2003","3596 1857 1005 1545 600"
"2009","3596 1857 1562 1545 303"
"2014","1545 1857 3596 1562 1005"
"2017","3596 1857 1562 1545 303"
"2018","3596 1857 1005 1545 1562"
"2023","1857 1545 3596 2746 1288"
"2027","3596 3823 1398 3685 480"
"2038","1857 1005 1545 600 1562"
"2047","3823 3596 2305 3685 1328"
"2050","3596 1857 1562 1545 303"
"2057","3596 3823 1398 3685 480"
"2062","3596 1005 3852 2689 1415"
"2064","3596 3823 1398 1328 2689"
"2065","3596 1857 1005 1545 600"
"2072","1545 1857 1562 1005 600"
"2077","3596 1328 1545 2746 902"
"2087","1857 1545 3596 2746 1288"
"2099","3596 1857 1562 1545 303"
"2101","3596 1857 1562 1545 303"
"2107","1545 1857 3596 1562 1005"
"2112","3596 1857 1562 1545 303"
"2113","3596 1857 1562 1545 303"
"2120","3596 1857 1562 1545 303"
"2125","3596 1857 1005 1545 600"
"2126","3823 3596 2305 3685 1328"
"2132","3596 3823 1398 1328 2689"
"2140","3596 3823 1545 2746 902"
"2141","3596 3823 1398 1328 2689"
"2143","3596 1857 1562 1545 303"
"2152","3596 1005 3852 2689 1415"
"2153","3596 1857 1005 1545 600"
"2159","3596 1857 1005 1545 600"
"2160","3596 1857 1562 1545 303"
"2167","1545 1857 3596 1562 1005"
"2169","1545 1857 3596 1562 1005"
"2181","3596 1857 1562 1545 303"
"2185","3596 1857 1005 1545 600"
"2186","3596 1857 1562 1545 303"
"2194","3596 1857 1545 600 1562"
"2195","1857 1545 3596 2746 1288"
"2196","3596 3823 1398 1328 2689"
"2213","3596 1857 1562 1545 303"
"2216","3823 3596 2305 3685 1328"
"2224","1857 1545 3596 2746 1288"
"2226","3596 1857 1562 1545 303"
"2229","3596 1857 1562 1545 303"
"2235","1857 1545 3596 2746 1288"
"2239","3596 1857 1562 1545 303"
"2243","3596 3823 1328 1545 2746"
"2245","3596 3823 1398 3685 480"
"2247","3596 3823 1398 1328 2689"
"2259","3596 1857 1545 600 1562"
"2267","3596 3823 1398 3685 480"
"2269","3596 3823 1328 1545 2746"
"2271","3596 3823 2689 484 3852"
"2275","3596 1857 1562 1545 303"
"2279","1545 1857 3596 1562 1005"
"2284","3596 1857 1562 1545 303"
"2296","1545 1857 3596 1562 1005"
"2310","3596 1005 3852 2689 1415"
"2315","3596 1857 1562 1545 303"
"2317","3596 1857 1545 600 1562"
"2319","1857 3596 1562 1005 600"
"2320","3596 1005 3852 2689 1415"
"2321","1857 1545 3596 2746 1288"
"2324","3596 3823 1328 1545 2746"
"2325","3823 3596 2305 3685 1328"
"2326","3596 3823 1398 3685 480"
"2329","3596 1857 1562 1545 303"
"2344","3596 3823 2746 2689 484"
"2348","1545 1857 3596 1562 1005"
"2349","3596 3823 1328 1545 2746"
"2350","3596 3823 2746 2689 484"
"2354","3596 3823 1398 3685 480"
"2371","3596 1857 1562 1545 303"
"2374","1545 1857 3596 1562 1005"
"2381","3596 1857 1562 1545 303"
"2395","3596 1005 3852 2689 1415"
"2400","3596 1857 1545 600 1562"
"2401","3596 1857 1562 1545 303"
"2406","1857 1545 3596 2746 1288"
"2411","1857 1545 3596 2746 1288"
"2415","3596 1857 1005 1545 600"
"2423","3596 1857 1005 1545 600"
"2425","3596 3823 1398 1328 2689"
"2435","1545 1857 3596 1562 1005"
"2438","3596 3823 1328 1545 2746"
"2443","3596 1857 1005 1545 600"
"2447","3596 1857 1562 1545 303"
"2448","3596 1857 1562 1545 303"
"2455","3596 1857 1562 1545 303"
"2466","3596 3823 1398 3685 480"
"2476","3596 1857 1562 1545 303"
"2481","3596 1857 1562 1545 303"
"2482","3596 1857 1545 600 1562"
"2483","3596 1857 1562 303 1005"
"2495","1545 1857 3596 1562 1005"
"2497","1545 1857 3596 1562 1005"
"2500","3596 1857 1562 1545 303"
"2502","3596 3823 1328 1545 2746"
"2511","3596 3823 1328 1545 2746"
"2514","1545 1857 1562 1005 600"
"2518","1857 1545 3596 2746 1288"
"2521","3596 1857 1562 1545 303"
"2524","3596 1857 1562 1545 303"
"2527","3596 1857 1562 303 1005"
"2543","3596 3823 1398 1328 2689"
"2547","3596 3823 1398 3685 480"
"2557","3823 3596 2305 3685 1328"
"2569","3596 1857 1005 1545 600"
"2579","1545 1857 3596 1562 1005"
"2586","3596 1005 3852 2689 1415"
"2600","1005 3852 2689 1415 3823"
"2611","3823 192 1415 2308 1712"
"2622","3596 1857 1005 1545 600"
"2623","1545 1857 3596 1562 1005"
"2626","3596 3823 1398 1328 2689"
"2630","3596 1857 1005 1545 600"
"2635","3596 3823 1328 1545 2746"
"2636","1857 1545 3596 2746 1288"
"2649","1545 1857 3596 1562 1005"
"2650","3596 1857 1562 1545 303"
"2672","3596 1857 1545 600 1562"
"2678","3596 1857 1562 1545 303"
"2679","1545 1857 3596 1562 1005"
"2681","1857 1545 3596 2746 1288"
"2682","3596 1857 1545 303 1005"
"2686","3596 3823 1398 1328 2689"
"2688","3596 1857 1562 1545 303"
"2692","3596 1857 1562 1545 303"
"2708","3596 1857 1562 1545 303"
"2712","3596 1857 1562 1545 303"
"2714","3596 1857 1562 1545 303"
"2715","3596 1857 1562 1545 303"
"2716","3596 1328 1545 2746 902"
"2720","3596 1857 1562 1545 303"
"2733","3596 3823 1398 1328 2689"
"2741","3596 3823 192 1415 2308"
"2749","3596 1005 3852 2689 1415"
"2761","3596 1857 1545 600 1562"
"2769","3596 1857 1562 1545 303"
"2771","3596 3823 2746 2689 484"
"2779","3596 3823 1398 1328 2689"
"2782","3596 1857 1562 1545 303"
"2812","3596 1857 1005 1545 600"
"2815","1545 1857 3596 1562 1005"
"2818","1857 1545 3596 2746 1288"
"2821","3596 1857 1562 1545 303"
"2827","1545 1857 3596 1562 1005"
"2833","3596 1857 1562 1545 303"
"2840","3596 1857 1562 1545 303"
"2845","3596 1857 1562 1545 303"
"2853","3596 1857 1562 1545 303"
"2867","3596 1857 1562 1545 303"
"2877","3823 3596 2305 3685 1328"
"2889","3596 1857 1562 1545 303"
"2892","3596 1857 1562 1545 303"
"2901","3596 1857 1562 1545 1005"
"2918","3596 1005 3852 2689 1415"
"2922","1857 3596 1562 1005 600"
"2925","3596 3823 2746 2689 484"
"2934","1545 1857 3596 1562 1005"
"2935","3823 3596 2305 3685 1328"
"2939","1857 3596 1562 1005 600"
"2950","3596 3823 2746 2689 484"
"2962","3596 3823 192 1415 2308"
"2965","3596 3823 1398 1328 2689"
"2973","3596 3823 1398 1328 2689"
"2975","1857 1545 3596 2746 1288"
"2979","3596 1857 1562 1545 303"
"2996","1857 1545 3596 2746 1288"
"3002","3596 1857 1005 1545 600"
"3004","3596 1857 1562 1545 303"
"3006","1545 1857 3596 1562 1005"
"3010","3596 3823 192 1415 2308"
"3020","3596 1857 1005 1545 600"
"3027","1545 1857 3596 1562 1005"
"3029","1545 3596 1562 600 1712"
"3031","3596 1857 1545 600 1562"
"3032","3596 3823 1328 1545 2746"
"3033","3596 1545 600 1562 303"
"3038","3596 1857 1562 1545 303"
"3042","3596 3823 1328 1545 2746"
"3051","1545 1857 3596 1562 1005"
"3056","1545 1857 3596 1562 1005"
"3058","3596 1857 1005 1545 600"
"3060","3596 1857 1562 1545 303"
"3061","1545 1857 3596 1562 1005"
"3065","1545 1857 3596 1562 1005"
"3072","1545 1857 3596 1562 1005"
"3078","3596 1857 1562 1545 303"
"3084","1545 1857 3596 1562 1005"
"3087","3596 1857 1562 1545 303"
"3088","3596 1857 1545 600 1562"
"3101","3596 3823 1398 1328 2689"
"3107","3596 1005 3852 2689 1415"
"3108","3596 1857 1562 1545 303"
"3109","3596 1857 1562 1545 303"
"3110","3596 1857 1562 1545 303"
"3111","1857 1562 1545 303 1005"
"3114","3596 1857 1005 1545 600"
"3116","3596 1857 1005 1545 600"
"3117","3596 1005 2689 1415 3823"
"3123","3596 1857 1562 1545 303"
"3127","3596 1857 1562 1545 303"
"3134","3596 1857 1562 1545 303"
"3140","1857 1545 3596 2746 1288"
"3141","3596 1857 1562 1545 303"
"3144","3596 1857 1562 1545 303"
"3146","3596 3823 1328 1545 2746"
"3148","3596 3823 1398 1328 2689"
"3149","1545 1857 3596 1562 1005"
"3152","3596 1005 3852 2689 1415"
"3155","3596 3823 1398 1328 2689"
"3163","1545 1857 3596 1562 1005"
"3164","3596 3823 1398 1328 2689"
"3170","3596 3823 1398 3685 480"
"3183","3596 1857 1562 1545 303"
"3190","3596 1857 1545 600 1562"
"3192","3596 1857 1562 1545 303"
"3195","3596 1857 1005 1545 600"
"3200","1857 1545 3596 2746 1288"
"3202","3596 3823 1398 1328 2689"
"3206","3596 1857 1545 600 1562"
"3210","3596 1857 1005 1545 600"
"3212","3596 3823 1398 1328 2689"
"3219","3596 192 1415 2308 1712"
"3223","3596 3823 1398 1328 2689"
"3231","3596 1857 1562 1545 303"
"3234","3596 1005 3852 2689 1415"
"3236","3596 1857 1545 600 1562"
"3238","1857 1545 3596 2746 1288"
"3243","3596 1857 1005 1545 600"
"3255","3596 1857 1562 1545 303"
"3256","3596 3823 1328 1545 2746"
"3259","3596 3823 2746 2689 484"
"3263","3596 1857 1005 1545 600"
"3265","3596 3823 1328 1545 2746"
"3274","3596 1857 1562 1545 303"
"3290","3596 3823 1328 1545 2746"
"3302","1545 1857 3596 1562 1005"
"3303","1545 1857 3596 1562 1005"
"3304","1545 1857 3596 1562 1005"
"3311","3596 1857 1562 1545 303"
"3314","1857 1545 3596 2746 1288"
"3324","3823 3596 2305 3685 1328"
"3331","3596 1857 1562 1545 303"
"3332","3596 1005 3852 2689 1415"
"3334","1857 1545 3596 2746 1288"
"3338","3596 3823 1398 1328 2689"
"3346","3596 3823 192 1415 2308"
"3348","3596 1857 1562 1545 303"
"3349","3596 3823 1398 1328 2689"
"3357","3596 3823 1398 3685 480"
"3364","3596 3823 1398 3685 480"
"3366","3823 3596 2305 3685 1328"
"3369","3596 3823 1398 1328 2689"
"3373","1545 1857 3596 1562 1005"
"3396","3596 3823 2746 2689 484"
"3404","3596 1562 1545 303 1005"
"3421","3596 3823 1328 1545 2746"
"3422","3596 3823 1398 3685 480"
"3425","3596 1857 1562 1545 303"
"3426","1545 1857 3596 1562 1005"
"3427","3596 1857 1005 1545 600"
"3434","1857 1545 3596 2746 1288"
"3435","3596 3823 1398 3685 480"
"3436","3596 3823 1545 2746 902"
"3444","3596 3823 1398 1328 2689"
"3445","3596 1857 1562 1545 303"
"3448","3596 1857 1562 1545 303"
"3451","3823 3596 2305 3685 1328"
"3453","1857 1005 1545 600 1562"
"3454","3596 1857 1545 600 1562"
"3461","3596 1857 1562 1545 303"
"3478","3596 1857 1562 1545 303"
"3485","3596 1857 1005 1545 600"
"3494","3596 3823 1328 1545 2746"
"3496","3596 3823 1328 1545 2746"
"3501","3596 1857 1562 1545 303"
"3505","3596 1857 1005 1545 1562"
"3509","3596 1857 1562 1545 303"
"3514","1545 1857 3596 1562 1005"
"3517","3596 3823 1328 1545 2746"
"3519","1545 1857 3596 1562 1005"
"3525","1857 1545 3596 2746 1288"
"3529","3596 1857 1562 1545 303"
"3532","1545 1857 1562 1005 600"
"3542","3596 1857 1562 1545 303"
"3545","3596 1857 1562 1545 303"
"3549","3596 1857 1005 1545 600"
"3551","3596 3823 2746 2689 484"
"3552","3596 1857 1562 1545 303"
"3555","3596 1857 1545 600 1562"
"3565","1545 1857 3596 1562 1005"
"3574","3596 1857 1545 303 1005"
"3581","1545 1857 3596 1562 600"
"3584","3596 3823 1398 3685 480"
"3587","3596 3823 1398 1328 2689"
"3590","3596 1005 3852 2689 1415"
"3596","3596 3823 2746 2689 484"
"3598","3596 1857 1562 1545 303"
"3603","3596 1857 1562 1545 303"
"3604","3596 1005 3852 2689 1415"
"3613","1545 1857 3596 1562 1005"
"3614","3596 1857 1562 1545 303"
"3647","3596 1857 1005 1545 600"
"3648","3596 1857 1562 1545 303"
"3655","1857 1545 3596 2746 1288"
"3664","1545 1857 1562 1005 600"
"3676","3596 3823 1328 1545 2746"
"3678","1545 1857 3596 1562 1005"
"3683","3596 1857 1545 600 1562"
"3685","3596 1857 1562 1545 303"
"3695","1545 1857 3596 1562 1005"
"3696","3596 3823 1328 1545 2746"
"3699","3596 1857 1562 1545 303"
"3704","3596 3823 2746 2689 484"
"3707","3823 1398 1328 2689 1005"
"3713","3596 3823 1328 1545 2746"
"3714","3596 1857 1562 1545 303"
"3718","3596 3823 1328 1545 2746"
"3727","3596 3823 1398 1328 2689"
"3737","3596 1857 1562 1545 303"
"3738","3596 3823 1398 1328 2689"
"3741","1857 1545 3596 2746 1288"
"3751","3596 3823 1328 1545 2746"
"3757","1545 1857 3596 1562 1005"
"3761","3596 1857 1005 1545 600"
"3764","1857 1545 3596 2746 1288"
"3765","3596 1005 3852 2689 1415"
"3767","1545 1857 3596 1562 1005"
"3768","1857 1545 3596 2746 1288"
"3771","1545 1857 3596 1562 1005"
"3774","3596 3823 2746 2689 484"
"3776","3596 1857 1545 303 1005"
"3777","1545 1857 3596 1562 1005"
"3778","3596 3823 2746 2689 484"
