"UserId","RecommendedMovieIds"
"1272","2318 2382 1101 2943 2522 "
"1274","2318 2382 1101 2522 2943 "
"1275","2318 2382 1101 2943 2522 "
"1284","2318 2382 1101 2522 2943 "
"1285","2318 2382 1101 2943 2522 "
"1286","2318 2382 1101 2522 2943 "
"1297","2318 2382 1101 2522 2943 "
"1311","2318 2382 1101 2522 2943 "
"1312","2318 2382 1101 2522 2943 "
"1314","2318 2382 1101 2522 2943 "
"1323","2318 2382 1101 2522 2943 "
"1326","2318 2382 1101 2522 2943 "
"1333","2318 2382 1101 2522 2943 "
"1336","2318 2382 1101 2943 2522 "
"1337","2318 1101 2382 2522 2943 "
"1342","2318 2382 1101 2522 2943 "
"1343","2318 2382 1101 2522 2943 "
"1344","2318 2382 1101 2522 2943 "
"1351","2318 2382 1101 2522 2943 "
"1353","2318 2382 1101 2522 2943 "
"1376","2318 1101 2382 2522 2943 "
"1390","2318 2382 1101 2943 2522 "
"1397","2318 2382 1101 2522 2943 "
"1398","2318 2382 1101 2522 2943 "
"1408","2318 2382 1101 2943 2522 "
"1409","2318 2382 1101 2522 2943 "
"1411","2318 2382 1101 2943 2522 "
"1420","2318 2382 1101 2522 2943 "
"1429","2318 2382 1101 2522 2943 "
"1436","2318 2382 1101 2522 2943 "
"1437","2318 2382 1101 2522 2943 "
"1444","2318 2382 1101 2522 2943 "
"1447","2318 2382 1101 2522 2943 "
"1448","2318 2382 1101 2943 2522 "
"1450","2318 2382 1101 2522 2943 "
"1458","2318 2382 1101 2522 2943 "
"1460","2318 2382 1101 2522 2943 "
"1464","2318 2382 1101 2522 2943 "
"1465","2318 2382 1101 2522 2943 "
"1467","2318 2382 1101 2522 2943 "
"1471","2318 2382 1101 2522 2943 "
"1472","2318 2382 1101 2943 2522 "
"1478","2318 2382 1101 2522 2943 "
"1483","2318 2382 1101 2522 2943 "
"1488","2318 2382 1101 2522 2943 "
"1489","2318 2382 1101 2522 2943 "
"1492","2318 2382 1101 2522 2943 "
"1502","2318 2382 1101 2522 2943 "
"1503","2318 2382 1101 2522 2943 "
"1517","2318 2382 1101 2522 2943 "
"1519","2318 2382 1101 2522 2943 "
"1524","2318 2382 1101 2943 2522 "
"1542","2318 2382 1101 2522 2943 "
"1543","2318 1101 2382 2522 2943 "
"1545","2318 2382 1101 2522 2943 "
"1559","2318 1101 2382 2522 2943 "
"1567","2318 2382 1101 2522 2943 "
"1572","2318 2382 1101 2943 2522 "
"1573","2318 2382 1101 2522 2943 "
"1595","2318 2382 1101 2522 2943 "
"1606","2318 2382 1101 2522 2943 "
"1613","2318 2382 1101 2522 2943 "
"1623","2318 2382 1101 2943 2522 "
"1624","2318 2382 1101 2943 2522 "
"1625","2318 2382 1101 2522 2943 "
"1645","2318 2382 1101 2522 2943 "
"1650","2318 2382 1101 2522 2943 "
"1653","2318 2382 1101 2943 2522 "
"1656","2318 2382 1101 2522 2943 "
"1664","2318 2382 1101 2522 2943 "
"1666","2318 2382 1101 2522 2943 "
"1668","2318 2382 1101 2522 2943 "
"1676","2318 2382 1101 2943 2522 "
"1677","2318 2382 1101 2522 2943 "
"1681","2318 2382 1101 2943 2522 "
"1682","2318 2382 1101 2522 2943 "
"1685","2318 2382 1101 2522 2943 "
"1688","2318 2382 1101 2522 2943 "
"1691","2318 2382 1101 2522 2943 "
"1694","2318 2382 1101 2522 2943 "
"1700","2318 2382 1101 2522 2943 "
"1703","2318 2382 1101 2522 2943 "
"1712","2318 2382 1101 2522 2943 "
"1713","2318 2382 1101 2522 2943 "
"1724","2318 2382 1101 2522 2943 "
"1729","2318 2382 1101 2522 2943 "
"1731","2318 2382 1101 2522 2943 "
"1741","2318 2382 1101 2522 2943 "
"1744","2318 2382 1101 2522 2943 "
"1750","2318 2382 1101 2522 2943 "
"1755","2318 2382 1101 2522 2943 "
"1760","2318 2382 1101 2522 2943 "
"1768","2318 2382 1101 2522 2943 "
"1775","2318 2382 1101 2522 2943 "
"1777","2318 2382 1101 2522 2943 "
"1779","2318 2382 1101 2943 2522 "
"1780","2318 2382 1101 2522 2943 "
"1782","2318 2382 1101 2943 2522 "
"1785","2318 2382 1101 2522 2943 "
"1788","2318 2382 1101 2522 2943 "
"1803","2318 2382 1101 2522 2943 "
"1815","2318 2382 1101 2943 2522 "
"1827","2318 1101 2382 2522 2943 "
"1837","2318 2382 1101 2522 2943 "
"1845","2318 2382 1101 2522 2943 "
"1850","2318 1101 2382 2522 2943 "
"1858","2318 2382 1101 2522 2943 "
"1866","2318 2382 1101 2522 2943 "
"1871","2318 2382 1101 2522 2943 "
"1872","2318 2382 1101 2522 2943 "
"1873","2318 2382 1101 2522 2943 "
"1874","2318 2382 1101 2522 2943 "
"1883","2318 1101 2943 2522 3381 "
"1892","2318 2382 1101 2522 2943 "
"1897","2318 2382 1101 2522 2943 "
"1898","2318 2382 1101 2522 2943 "
"1904","2318 2382 1101 2522 2943 "
"1907","2318 2382 1101 2522 2943 "
"1917","2318 2382 1101 2522 2943 "
"1921","2318 2382 1101 2522 2943 "
"1927","2318 2382 1101 2522 2943 "
"1934","2318 2382 1101 2522 2943 "
"1936","2318 2382 1101 2522 2943 "
"1949","2318 1101 2522 2382 2943 "
"1952","2318 2382 1101 2522 2943 "
"1953","2318 2382 1101 2522 2943 "
"1957","2318 2382 1101 2522 2943 "
"1960","2318 2382 1101 2522 2943 "
"1969","2318 2382 1101 2522 2943 "
"1976","2318 1101 2382 2943 2522 "
"1977","2318 2382 1101 2522 2943 "
"1979","2318 1101 2382 2522 2943 "
"1981","2318 1101 2522 2382 2943 "
"1990","2318 2382 1101 2522 2943 "
"1992","2318 2382 1101 2522 2943 "
"1993","2318 2382 1101 2522 2943 "
"1994","2318 2382 1101 2943 2522 "
"1997","2318 2382 1101 2522 2943 "
"1998","2318 2382 1101 2522 2943 "
"1999","2318 1101 2522 2382 2943 "
"2001","2318 2382 1101 2522 2943 "
"2009","2318 2382 1101 2522 2943 "
"2010","2318 2382 1101 2943 2522 "
"2019","2318 2382 1101 2522 2943 "
"2021","2318 2382 1101 2522 2943 "
"2026","2318 2382 1101 2943 2522 "
"2028","2318 1101 2382 2522 2943 "
"2031","2318 2382 1101 2522 2943 "
"2032","2318 2382 1101 2522 2943 "
"2042","2318 2382 1101 2522 2943 "
"2044","2318 2382 1101 2522 2943 "
"2054","2318 1101 2382 2522 2943 "
"2060","2318 2382 1101 2522 2943 "
"2064","2318 2382 1101 2943 2522 "
"2076","2318 2382 1101 2522 2943 "
"2078","2318 2382 1101 2522 2943 "
"2079","2318 2382 1101 2522 2943 "
"2080","2318 2382 1101 2522 2943 "
"2084","2318 1101 2382 2522 3381 "
"2090","2318 2382 1101 2522 2943 "
"2095","2318 2382 1101 2522 2943 "
"2102","2318 2382 1101 2522 2943 "
"2108","2318 2382 1101 2522 2943 "
"2112","2318 2382 1101 2522 2943 "
"2113","2318 2382 1101 2522 2943 "
"2119","2318 2382 1101 2522 2943 "
"2125","2318 2382 1101 2522 2943 "
"2128","2318 2382 1101 2522 2943 "
"2145","2318 2382 1101 2522 2943 "
"2146","2318 2382 1101 2522 2943 "
"2151","2318 2382 1101 2943 2522 "
"2160","2318 2382 1101 2943 2522 "
"2161","2318 2382 1101 2522 2943 "
"2163","2318 2382 1101 2522 2943 "
"2165","2318 2382 1101 2522 2943 "
"2169","2318 2382 1101 2522 2943 "
"2172","2318 2382 1101 2522 2943 "
"2175","2318 2382 1101 2522 2943 "
"2176","2318 2382 1101 2522 2943 "
"2185","2318 2382 1101 2522 2943 "
"2186","2318 2382 1101 2943 2522 "
"2187","2318 1101 2382 2943 2522 "
"2199","2318 1101 2382 2943 2522 "
"2200","2318 2382 1101 2522 2943 "
"2202","2318 2382 1101 2522 2943 "
"2203","2318 2382 1101 2522 2943 "
"2213","2318 2382 1101 2522 2943 "
"2221","2318 2382 1101 2522 2943 "
"2229","2318 2382 1101 2943 2522 "
"2234","2318 2382 1101 2522 2943 "
"2236","2318 2382 1101 2522 2943 "
"2243","2318 2382 1101 2522 2943 "
"2254","2318 2382 1101 2522 2943 "
"2256","2318 2382 1101 2522 2943 "
"2261","2318 2382 1101 2943 2522 "
"2269","2318 1101 2382 2943 2522 "
"2271","2318 2382 1101 2943 2522 "
"2274","2318 1101 2382 2943 2522 "
"2276","2318 2382 1101 2522 2943 "
"2293","2318 2382 1101 2522 2943 "
"2301","2318 2382 1101 2522 2943 "
"2310","2318 2382 1101 2522 2943 "
"2311","2318 2382 1101 2522 2943 "
"2312","2318 2382 1101 2522 2943 "
"2317","2318 2382 1101 2522 2943 "
"2319","2318 2382 1101 2943 2522 "
"2320","2318 2382 1101 2522 2943 "
"2323","2318 2382 1101 2522 2943 "
"2324","2318 2382 1101 2522 2943 "
"2331","2318 2382 1101 2522 2943 "
"2332","2318 2382 1101 2522 2943 "
"2335","2318 2382 1101 2522 2943 "
"2336","2318 2382 1101 2943 2522 "
"2339","2318 2382 1101 2522 2943 "
"2341","2318 2382 1101 2943 2522 "
"2344","2318 2382 1101 2522 2943 "
"2345","2318 2382 1101 2522 2943 "
"2348","2318 1101 2382 2522 2943 "
"2356","2318 1101 2943 2382 2522 "
"2360","2318 2382 1101 2522 2943 "
"2361","2318 2382 1101 2522 2943 "
"2365","2318 2382 1101 2522 2943 "
"2367","2318 2382 1101 2522 2943 "
"2369","2318 2382 1101 2522 2943 "
"2376","2318 2382 1101 2943 2522 "
"2383","2318 2382 1101 2522 2943 "
"2394","2318 2382 1101 2522 2943 "
"2395","2318 2382 1101 2522 2943 "
"2399","2318 2382 1101 2522 2943 "
"2400","2318 2382 1101 2522 2943 "
"2413","2318 1101 2382 2522 2943 "
"2419","2318 2382 1101 2522 2943 "
"2424","2318 2382 1101 2943 2522 "
"2426","2318 2382 1101 2522 2943 "
"2429","2318 2382 1101 2522 2943 "
"2430","2318 2382 1101 2522 2943 "
"2435","2318 2382 1101 2943 2522 "
"2443","2318 1101 2522 2382 2943 "
"2456","2318 2382 1101 2943 2522 "
"2458","2318 2382 1101 2522 2943 "
"2461","2318 2382 1101 2522 2943 "
"2471","2318 1101 2382 2522 2943 "
"2473","2318 2382 1101 2522 2943 "
"2474","2318 2382 1101 2522 2943 "
"2478","2318 2382 1101 2943 2522 "
"2480","2318 2382 1101 2522 2943 "
"2484","2318 2382 1101 2522 2943 "
"2489","2318 2382 1101 2522 2943 "
"2494","2318 2382 1101 2522 2943 "
"2495","2318 2382 1101 2522 2943 "
"2502","2318 2382 1101 2522 2943 "
"2510","2318 2382 1101 2522 2943 "
"2513","2318 2382 1101 2522 2943 "
"2515","2318 1101 2382 2522 2943 "
"2528","2318 2382 1101 2522 2943 "
"2532","2318 2382 1101 2522 2943 "
"2537","2318 2382 1101 2522 2943 "
"2548","2318 2382 1101 2522 2943 "
"2555","2318 2382 1101 2943 2522 "
"2559","2318 2382 1101 2943 2522 "
"2560","2318 1101 2382 2522 957 "
"2566","2318 2382 1101 2522 2943 "
"2571","2318 2382 1101 2522 2943 "
"2572","2318 2382 1101 2522 2943 "
"2574","2318 2382 1101 2522 2943 "
"2579","2318 2382 1101 2522 2943 "
"2584","2318 1101 2382 2522 2943 "
"2588","2318 2382 1101 2522 2943 "
"2599","2318 2382 1101 2522 3381 "
"2603","2318 2382 1101 2522 2943 "
"2612","2318 2382 1101 2522 2943 "
"2614","2318 2382 1101 2522 2943 "
"2619","2318 1101 2382 2943 2522 "
"2620","2318 2382 1101 2522 2943 "
"2640","2318 2382 1101 2943 2522 "
"2648","2318 2382 1101 2522 2943 "
"2650","2318 2382 1101 2522 2943 "
"2655","2318 2382 1101 2522 2943 "
"2656","2318 2382 1101 2522 2943 "
"2659","2318 2382 1101 2522 2943 "
"2660","2318 1101 2382 2522 2943 "
"2661","2318 2382 1101 2522 2943 "
"2666","2318 2382 1101 2522 2943 "
"2667","2318 2382 1101 2522 2943 "
"2673","2318 2382 1101 2522 2943 "
"2674","2318 1101 2382 2522 2943 "
"2675","2318 2382 1101 2522 2943 "
"2681","2318 2382 1101 2522 2943 "
"2683","2318 2382 1101 2522 2943 "
"2692","2318 2382 1101 2522 2943 "
"2693","2318 2382 1101 2522 2943 "
"2696","2318 2382 1101 2522 2943 "
"2697","2318 2382 1101 2522 2943 "
"2701","2318 2382 1101 2522 2943 "
"2709","2318 2382 1101 2522 2943 "
"2715","2318 2382 1101 2943 2522 "
"2723","2318 2382 1101 2522 2943 "
"2732","2318 2382 1101 2522 2943 "
"2733","2318 2382 1101 2522 2943 "
"2738","2318 2382 1101 2522 2943 "
"2739","2318 1101 2382 2522 2943 "
"2742","2318 2382 1101 2522 2943 "
"2745","2318 2382 1101 2522 2943 "
"2759","2318 2382 1101 2522 2943 "
"2762","2318 2382 1101 2943 2522 "
"2766","2318 2382 1101 2522 3381 "
"2768","2318 2382 1101 2522 2943 "
"2771","2318 2382 1101 2943 2522 "
"2774","2318 2382 1101 2522 2943 "
"2776","2318 2382 1101 2522 2943 "
"2777","2318 2382 1101 2943 2522 "
"2784","2318 2382 1101 2522 2943 "
"2793","2318 2382 1101 2943 2522 "
"2805","2318 2382 1101 2522 2943 "
"2809","2318 2382 1101 2522 2943 "
"2812","2318 2382 1101 2522 2943 "
"2820","2318 2382 1101 2522 2943 "
"2838","2318 2382 1101 2522 2943 "
"2843","2318 1101 2382 2522 2943 "
"2850","2318 1101 2382 2943 2522 "
"2854","2318 2382 1101 2522 2943 "
"2855","2318 2382 1101 2522 2943 "
"2861","2318 2382 1101 2522 2943 "
"2862","2318 1101 2382 2522 2943 "
"2863","2318 2382 1101 2522 2943 "
"2866","2318 2382 1101 2522 2943 "
"2867","2318 1101 2382 2522 2943 "
"2876","2318 2382 1101 2943 2522 "
"2879","2318 2382 1101 2522 2943 "
"2885","2318 1101 2522 2382 2943 "
"2886","2318 2382 1101 2522 2943 "
"2888","2318 2382 1101 2522 2943 "
"2894","2318 1101 2522 2943 2382 "
"2896","2318 2382 1101 2522 2943 "
"2900","2318 2382 1101 2522 2943 "
"2902","2318 2382 1101 2522 2943 "
"2909","2318 2382 1101 2522 2943 "
"2930","2318 2382 1101 2522 2943 "
"2933","2318 2382 1101 2522 2943 "
"2934","2318 2382 1101 2522 2943 "
"2939","2318 2382 1101 2522 2943 "
"2940","2318 2382 1101 2522 2943 "
"2946","2318 2382 1101 2522 2943 "
"2951","2318 2382 1101 2522 2943 "
"2952","2318 2382 1101 2522 2943 "
"2958","2318 2382 1101 2522 2943 "
"2967","2318 2382 1101 2522 2943 "
"2970","2318 2382 1101 2522 2943 "
"2976","2318 2382 1101 2943 2522 "
"2977","2318 2382 1101 2522 2943 "
"2980","2318 2382 1101 2522 2943 "
"2984","2318 2382 1101 2522 2943 "
"2986","2318 2382 1101 2522 2943 "
"2987","2318 1101 2382 2522 2943 "
"2999","2318 2382 1101 2522 2943 "
"3008","2318 2382 1101 2522 2943 "
"3012","2318 2382 1101 2522 2943 "
"3014","2318 1101 2382 2943 2522 "
"3020","2318 2382 1101 2522 2943 "
"3021","2318 2382 1101 2522 2943 "
"3025","2318 2382 1101 2522 2943 "
"3026","2318 2382 1101 2522 2943 "
"3043","2318 2382 1101 2522 2943 "
"3049","2318 2382 1101 2943 2522 "
"3069","2318 2382 1101 2522 2943 "
"3070","2318 2382 1101 2522 2943 "
"3073","2318 2382 1101 2522 2943 "
"3074","2318 2382 1101 2522 2943 "
"3081","2318 2382 1101 2522 2943 "
"3083","2318 1101 2382 2522 2943 "
"3084","2318 2382 1101 2522 2943 "
"3085","2318 2382 1101 2522 2943 "
"3094","2318 2382 1101 2522 2943 "
"3116","2318 2382 1101 2522 2943 "
"3117","2318 2382 1101 2522 2943 "
"3124","2318 2382 1101 2522 2943 "
"3142","2318 1101 2382 2522 2943 "
"3157","2318 2382 1101 2522 2943 "
"3167","2318 2382 1101 2943 2522 "
"3175","2318 2382 1101 2522 2943 "
"3177","2318 2382 1101 2522 2943 "
"3182","2318 2382 1101 2522 2943 "
"3185","2318 2382 1101 2943 2522 "
"3195","2318 2382 1101 2522 2943 "
"3198","2318 2382 1101 2522 2943 "
"3207","2318 2382 1101 2522 2943 "
"3236","2318 2382 1101 2522 2943 "
"3240","2318 2382 1101 2522 2943 "
"3252","2318 2382 1101 2522 2943 "
"3256","2318 2382 1101 2522 2943 "
"3265","2318 2382 1101 2522 2943 "
"3277","2318 2382 1101 2522 2943 "
"3279","2318 2382 1101 2522 2943 "
"3282","2318 2382 1101 2522 2943 "
"3283","2318 2382 1101 2522 2943 "
"3285","2318 2382 1101 2943 2522 "
"3290","2318 2382 1101 2522 2943 "
"3293","2318 2382 1101 2522 2943 "
"3294","2318 2382 1101 2943 2522 "
"3296","2318 2382 1101 2522 2943 "
"3306","2318 2382 1101 2522 2943 "
"3307","2318 2382 1101 2522 2943 "
"3308","2318 2382 1101 2522 2943 "
"3326","2318 2382 1101 2522 2943 "
"3329","2318 2382 1101 2943 2522 "
"3335","2318 2382 1101 2522 2943 "
"3342","2318 2382 1101 2522 2943 "
"3352","2318 2382 1101 2522 2943 "
"3364","2318 2382 1101 2943 2522 "
"3366","2318 2382 1101 2522 2943 "
"3367","2318 2382 1101 2522 2943 "
"3371","2318 2382 1101 2522 2943 "
"3376","2318 1101 2522 2943 2382 "
"3377","2318 2382 1101 2522 2943 "
"3380","2318 2382 1101 2522 2943 "
"3382","2318 2382 1101 2522 2943 "
"3389","2318 2382 1101 2522 2943 "
"3390","2318 2382 1101 2522 2943 "
"3393","2318 2382 1101 2522 2943 "
"3396","2318 2382 1101 2522 2943 "
"3401","2318 2382 1101 2522 2943 "
"3402","2318 2382 1101 2522 2943 "
"3405","2318 1101 2382 2522 2943 "
"3411","2318 2382 1101 2522 2943 "
"3417","2318 1101 2522 2943 2382 "
"3420","2318 2382 1101 2522 2943 "
"3423","2318 2382 1101 2522 2943 "
"3432","2318 2382 1101 2522 2943 "
"3437","2318 2382 1101 2943 2522 "
"3441","2318 2382 1101 2943 2522 "
"3448","2318 2382 1101 2522 2943 "
"3449","2318 2382 1101 2522 2943 "
"3459","2318 2382 1101 2522 2943 "
"3460","2318 2382 1101 2522 2943 "
"3461","2318 2382 1101 2522 2943 "
"3462","2318 1101 2382 2943 2522 "
"3466","2318 2382 1101 2522 2943 "
"3474","2318 1101 2382 2943 2522 "
"3485","2318 2382 1101 2522 2943 "
"3487","2318 2382 1101 2522 2943 "
"3496","2318 2382 1101 2522 2943 "
"3498","2318 2382 1101 2522 2943 "
"3502","2318 2382 1101 2522 2943 "
