303,2899,348,2260,2326
3596,480,348,3050,3823
1328,1785,2689,1415,3626
484,1171,1230,218,806
480,3596,801,635,4
1857,1005,303,2746,2837
635,2971,2262,1427,3353
1328,1415,1712,1901,2240
218,3596,2061,3190,2221
1328,3205,3626,2689,1415
2524,3205,2104,1545,1328
2746,635,1545,3596,1857
3596,3852,484,1328,2221
3596,2221,348,801,635
3006,521,1177,1794,617
2262,3190,2061,2477,2524
3547,2473,1375,302,2326
2746,1015,1513,1444,1371
480,3596,1490,897,1369
3596,480,348,303,1712
480,3823,635,2221,3050
2221,3596,1078,1836,408
1545,1005,2746,2305,1398
2689,1712,3205,617,1785
3596,303,2221,348,480
1371,2600,2231,2971,3140
3596,480,348,801,4
3547,1247,2837,536,3517
2104,902,2490,1582,3015
1712,2350,2295,303,1562
3596,480,2221,1490,3823
480,2221,3823,484,348
3596,2221,3560,3190,2899
480,635,3596,2061,4
480,2221,348,3823,801
2252,1785,2572,3626,3006
3596,1545,3221,3823,1857
3596,1712,480,1328,484
2104,484,3140,902,2308
1288,1716,484,1712,1513
1712,3205,1415,3596,1011
303,2473,3661,3221,1545
1724,2416,43,3348,738
1545,1857,1288,1005,1562
1785,1328,3205,3626,1572
1850,3722,100,2484,1086
3596,3205,1328,1415,1545
2126,55,2473,3547,2295
1582,1427,1973,2271,580
2350,2295,1712,1011,484
1298,3038,1686,2149,3901
1369,2252,322,573,1572
1328,3355,2572,3205,142
536,1247,2915,302,2559
3517,536,1247,1650,635
2559,2305,3722,1657,192
3596,2746,2221,2231,801
3596,801,4,480,348
480,2221,348,4,3823
2350,3872,1298,1100,441
480,3823,2221,348,3050
3517,536,2837,1857,1545
303,600,1562,3221,2126
3355,2260,2286,2524,1557
3596,1545,1712,1288,484
697,573,218,2823,806
3517,303,1545,2899,1562
3596,480,348,2221,801
1171,1716,484,2295,1230
3205,1328,1415,2240,2305
303,1005,1857,1545,2837
1794,3722,3560,3823,3097
3596,3823,2221,480,902
2971,1147,1513,1371,2746
2916,3318,2899,2594,697
303,1562,600,348,3221
1545,1857,303,1562,2837
3596,2689,3852,1230,573
3596,1545,303,1857,1005
3596,801,480,4,635
100,3722,1850,673,1724
3823,3205,1415,3596,1513
480,348,2221,801,4
1369,1230,488,157,653
1545,3517,1247,536,2837
1545,1857,1712,484,1415
1371,2971,1553,2231,1147
1545,2104,2262,3823,1398
617,2927,1177,1513,2802
1328,1415,3596,480,1712
1901,1724,1097,3205,1328
1171,484,290,573,1230
2126,2326,303,1562,1247
2746,1513,3823,635,1005
3205,2689,1415,1328,1785
3596,480,1328,348,3050
2971,1513,1371,1398,2231
1545,1857,536,2837,484
1785,3205,2689,2971,3596
1328,1785,3205,3626,1415
3517,1545,2837,1857,1247
1857,1005,2837,1545,635
1369,653,635,157,1328
3596,2221,1545,3823,1857
2594,218,806,573,902
2295,2350,303,1298,2126
2477,3353,2524,2447,2262
3596,3823,2221,3560,408
2317,100,43,2817,3823
3596,2221,3823,635,2746
1545,1247,3517,2837,1857
3596,484,635,2221,2231
3596,348,4,635,2221
484,2308,1230,1694,488
3685,1513,1444,1288,2295
2126,55,303,441,3221
3517,3547,1247,536,2837
3596,2221,801,4,480
1857,1545,1005,1744,1712
484,1230,902,1369,573
1794,2802,1444,663,580
2221,3596,1836,3823,2899
3596,801,4,480,2221
303,1336,3221,2326,2126
1171,484,1230,290,573
1545,303,1857,600,1562
303,1562,1857,1712,1545
635,3596,2746,480,1133
3596,1415,480,1712,1328
303,1562,1328,1712,3205
3221,303,1562,2473,302
218,2594,3560,573,806
573,218,806,1171,3560
3596,2221,801,1078,635
2061,3353,2477,480,3685
480,3596,801,348,4
1328,3205,1712,1785,2689
1415,1694,3205,1657,2305
2746,1857,1545,2305,3596
635,2971,801,2231,1553
653,1490,2915,897,1336
1545,1857,1712,1011,484
2295,3221,600,55,2350
1545,1857,1288,1005,1398
3596,1836,480,1078,801
1712,484,1328,3205,1415
2061,3353,3685,1737,580
480,348,3823,2221,801
1545,2559,2305,2823,3547
2524,3353,2477,2262,1427
1545,1857,2837,536,3517
484,1230,1288,1011,2350
1545,1857,1005,1288,2305
484,1230,902,806,3479
3596,3205,2689,480,1785
1545,303,1857,1011,1005
3140,2231,1147,2600,1553
2524,2104,3353,1427,2262
3205,1572,2689,1328,3626
3596,2221,2262,3190,617
1328,1785,3205,1415,3626
3596,3685,1513,617,3050
1857,1545,1288,1005,1712
2061,218,3190,348,4
1712,1011,3685,480,2350
480,2221,348,801,3823
3823,580,3050,3348,3685
1582,3353,2262,2104,2477
1545,2477,1582,600,3221
2746,635,1005,3547,1398
480,3596,3050,348,1097
1427,2305,2104,1973,3015
3596,480,2221,348,3050
2221,1836,3596,3560,1078
303,3823,617,600,1794
1336,1677,3517,2326,2823
3596,480,2221,801,348
1545,1857,303,1005,1562
3596,303,1545,1562,2221
303,3221,2326,2126,2473
480,2221,801,348,3823
2689,1785,3626,3852,1712
1247,536,2915,3517,2837
2221,1836,3596,1078,408
1371,1015,2380,1110,1147
3823,3722,3050,1901,100
3205,1415,1785,2689,1288
1328,480,3205,1415,484
3596,2221,1545,480,902
2104,2447,3015,2477,2524
3015,2104,2477,3353,1582
290,3872,3899,1100,1657
2817,303,3547,3221,1677
3596,2221,635,2746,1398
1336,1677,2326,1836,1685
2689,1785,3205,1328,1572
303,2326,1686,1562,1298
2477,1582,2447,2104,1427
3596,1545,1857,2746,348
3205,2689,1712,1785,1415
806,573,3560,2594,2490
3823,3596,617,2221,3205
3205,1328,1415,1901,2689
303,1712,1562,3596,348
3596,480,348,801,4
3596,3823,480,3190,348
3823,580,3685,3348,617
3205,1415,1901,1724,43
2971,1371,2231,2380,1553
303,3596,1562,1712,1545
2416,738,1013,1601,3021
1712,480,3596,1328,1011
480,1328,1415,3205,1712
1355,2305,3205,1133,979
2689,2308,322,484,1572
3823,3596,617,2221,2927
2971,1700,1513,1444,2635
3205,1328,1415,480,1901
1545,1857,1005,2746,303
157,653,3021,897,1556
3596,480,801,4,3050
1545,1288,1005,2305,1712
2971,635,1133,2746,1700
3353,2477,2104,2524,3015
3596,3823,480,3050,2061
902,2104,218,573,2594
1785,2252,635,3596,1328
1513,2971,1133,635,2305
2524,1785,2477,3626,2252
3596,480,348,801,4
3596,2221,3823,617,1836
1545,1857,2305,3517,1247
3221,1545,1005,600,3823
1336,1850,1685,2689,166
1712,3205,1328,1572,484
1857,1005,303,2837,2746
303,1712,1328,1562,1857
3823,902,192,1694,629
302,3823,3221,480,3596
3596,3823,1545,480,2221
635,801,4,2971,2380
1427,2477,3353,1582,2262
2104,573,3479,2958,806
3517,1247,536,1336,3547
2104,2477,3353,3015,2447
480,3596,348,3050,801
1545,2823,3517,1857,484
3596,480,1328,3205,1545
847,1288,484,1811,44
218,2490,806,573,1171
902,573,806,2490,2958
1794,3823,1685,3722,1177
303,1857,1545,1288,1562
1171,3932,618,3890,1231
1545,1288,1857,1712,902
635,2746,2971,2231,1133
303,600,1562,55,2126
1545,303,1857,3547,2837
303,2473,1545,1005,1857
3722,1724,43,1794,100
1328,1785,484,2689,3205
1712,3205,3596,1415,480
1545,1857,1288,3205,1415
3221,1398,303,1005,1857
2802,1942,3348,580,692
3596,480,4,348,635
2971,2380,1863,1190,3006
536,2837,3517,3547,1545
303,1562,600,1857,1005
2221,617,1836,408,3006
3596,480,635,1328,1369
2221,1020,3015,2969,2477
1513,1794,663,580,3722
3823,617,1794,1513,2262
2221,480,3823,348,1836
3547,536,2473,3240,302
1712,3596,1328,3205,1288
3596,484,525,1230,1553
484,1328,2689,1415,3205
3353,617,2524,2477,3221
1712,3205,1415,2689,1011
580,1794,3823,3348,182
1857,1005,1545,303,1288
2295,2350,1171,484,1288
1685,408,1836,2221,3372
480,2221,3823,1545,348
480,2221,3823,635,801
188,3685,1298,3348,1953
3596,2221,3823,1836,902
1133,2240,2305,2746,1015
3596,480,801,4,3823
1545,3823,617,1857,2746
303,1562,1545,1005,3221
3140,2916,1398,1422,2262
2262,3221,303,617,1545
1545,1288,2104,1857,525
3596,3823,2899,303,3221
3596,1328,480,3205,1415
2473,3547,2326,1375,3240
303,3221,617,1942,3823
3596,480,1011,1545,348
2689,1328,1785,1712,3205
1005,1857,1545,303,1398
3596,480,2221,897,348
2746,2971,3547,1398,1133
3596,480,348,3823,801
484,2308,902,1230,573
3596,480,902,1415,484
1857,1545,536,3517,2559
1230,1716,1553,1288,2231
3596,480,3823,2221,2899
635,1398,2971,2231,1133
2473,3240,1247,2837,3517
3205,1328,1901,1712,2689
902,2104,2262,2594,3102
1712,1545,1288,1857,303
2477,2524,2447,2104,3015
1785,2689,3626,2252,3596
3560,1398,3823,618,617
3205,1415,2689,1901,1712
1712,1288,1857,1545,1562
3547,2837,1247,1716,774
3596,3823,2221,348,3221
3823,1794,3722,3097,663
3596,480,2221,801,348
2305,1694,1415,3205,1328
3596,480,303,3823,1562
1901,3722,1850,100,2484
2477,2061,480,2524,84
1298,2350,55,600,441
3205,1712,1328,1415,1011
3823,1415,617,2689,3596
3596,1857,1288,1230,902
1545,3823,3221,1005,600
2295,2350,1298,3038,3872
3596,480,801,4,348
1398,1857,2262,3140,1005
2823,3517,1650,697,2559
2104,902,2490,3102,2447
1545,1857,303,1288,1562
3015,2104,2447,1582,1369
2689,3205,1328,1415,1572
2689,1328,1785,3626,3205
3596,2221,1490,2899,1078
1328,2689,3205,1712,1572
303,1562,1712,2350,2126
3596,480,3205,1328,2221
3596,801,1836,4,1078
1298,188,3038,2295,2350
2837,1857,1545,1005,1247
1545,1288,2746,1712,1398
441,1298,2350,2295,3872
1328,1415,1901,1712,2689
1545,1288,1712,303,1328
2971,1513,1371,2380,3033
3596,480,801,4,2221
3596,3823,1836,480,1078
536,1247,3517,2837,2823
480,1971,1328,3050,2240
1545,3596,303,1857,1562
2971,2380,1863,1133,1147
3722,100,1850,1901,2484
3205,1328,1712,1415,2477
2252,380,3355,2572,1785
1336,2326,1984,1677,2899
3596,1785,480,1328,2221
2524,3353,2447,2104,3015
2305,1355,1015,1133,2746
484,3596,3140,1545,697
1545,1857,2837,1005,1247
2221,617,3823,1836,1177
4,801,2061,480,3596
1545,1857,480,2221,1005
3596,2221,1836,408,801
3353,2477,2524,1427,2447
3596,3823,480,2689,1836
635,801,2971,2231,2380
3140,2971,1716,2614,1553
3596,1836,1078,408,1490
1147,2746,1371,3140,2600
1794,1513,1444,617,1371
1247,536,2837,1857,1545
2231,2971,1553,1147,1371
1785,2689,3626,2252,1572
536,653,1247,3517,1650
3823,3050,580,3348,480
3823,3596,2221,1836,617
653,536,3021,525,1369
1857,1288,2746,2305,1005
1545,1011,3205,1415,1328
3140,635,2231,2600,2863
3205,1328,480,3596,1712
3823,3596,2221,2061,3190
3355,2568,2286,2572,157
3596,480,348,801,3050
1545,1857,1005,2746,3596
3596,303,2221,1545,2899
536,1247,2837,1545,1562
1415,1328,484,3205,1712
3596,480,3050,348,2899
1712,1011,484,1545,1288
1545,1857,1005,3547,303
3722,2317,1086,2142,2063
1336,303,1562,2326,1677
3517,2899,935,697,1772
1857,1545,1005,2746,1398
1716,3038,3872,1100,44
1298,2350,441,1100,3872
1857,3205,1545,1712,480
348,218,963,3596,801
1545,2262,3823,1857,3596
303,1562,600,2126,1005
1545,1288,2746,1398,303
1288,484,1712,1545,1328
3722,3823,1415,2317,100
1545,536,484,1712,2837
1328,1415,1712,1901,2689
1298,441,188,2350,1100
2477,2447,2104,3015,1582
2477,2524,2104,3353,2447
3038,1298,1100,3872,3901
1572,1785,3626,3852,484
1724,1657,43,100,3154
3596,2221,3626,2689,1785
1298,3901,2454,3038,188
2689,3626,1572,3852,1328
1513,3685,2305,2240,1724
1545,1857,1005,3205,2746
3596,480,3050,348,3823
2689,3626,1785,484,1328
1336,2473,3547,303,1375
3596,3823,902,2104,484
1545,2837,3517,1005,1247
902,2104,2490,3823,3102
1369,157,653,2252,573
653,1369,3021,1556,430
3596,480,801,4,3823
2477,2524,3353,2447,3015
3353,2524,1427,2447,1582
2262,2524,2104,3015,2447
1712,3596,480,2689,1901
1545,3596,1857,480,1288
3205,1328,1415,2689,1712
902,2104,3560,3102,2594
1078,324,408,1336,1432
480,2221,3823,1545,1712
1171,1716,1513,1444,618
2380,2971,1863,1133,635
4,801,635,134,3125
3547,536,2837,1247,3517
3547,3240,2477,2473,2305
1545,1857,2746,1398,1005
3596,3205,1328,1415,1712
303,3221,1562,1005,1857
1857,1545,635,536,2746
3517,1398,935,303,1336
1557,2260,3922,3616,23
1298,3038,1100,2295,2350
2104,902,2447,3015,3102
1288,1857,1545,484,1005
480,1712,1230,1328,348
3596,480,1712,1545,1857
1545,1857,3596,1562,303
1712,1328,303,1562,2689
3823,3722,1415,2317,100
2221,3560,1836,1685,3140
1901,2689,3205,1785,2986
1298,348,963,3038,1100
1545,303,1712,3596,1857
1545,1857,2746,1288,2262
635,4,801,3596,2231
3596,2221,3006,408,617
484,2490,1230,618,290
3547,3240,303,2837,1005
1716,2380,1444,2614,2832
408,1836,1432,1147,2221
3050,480,3596,3823,1097
1545,1857,1398,1005,1288
1545,1857,1398,1005,2746
3596,2221,1836,3560,2899
1545,1857,1328,2305,3205
303,1545,2126,2837,1005
2221,480,801,4,1078
1712,1785,2350,2689,1572
3353,2262,1427,1020,2477
2295,2350,484,1712,1288
484,573,1369,806,1230
902,218,2490,806,3560
2477,2524,3353,1427,2262
635,2231,2971,1553,1371
635,2971,2746,2231,1147
480,801,4,348,2221
2971,1513,1371,2231,1147
2380,1133,2503,2832,2635
536,481,302,1803,1247
3205,2240,1415,1694,1513
2240,273,1716,2380,1355
3205,1328,2305,2240,1857
55,3221,188,3353,1737
1712,1011,1328,3205,847
484,1572,2689,1369,2308
3596,2221,3140,2231,617
3205,1901,1415,3823,1328
653,157,1369,273,525
1545,2746,1857,1005,2477
2252,1572,2689,322,2986
1901,3205,1850,3722,2689
3560,573,902,806,2594
3596,480,303,2221,348
2746,2231,2971,4,801
1415,3205,1328,2689,2308
55,188,3221,1298,1100
2971,1371,2380,1863,1513
1794,3097,663,1231,3722
3596,1712,3852,2221,484
635,3140,2746,1147,1553
1712,1328,1857,484,1545
2899,348,3221,3596,1562
1545,484,1712,3596,1857
303,3221,1562,600,2473
3596,3823,617,480,801
801,4,3596,1836,1078
1398,2916,617,2262,2221
2600,1969,1685,1371,322
902,1369,2104,484,573
1230,573,902,3852,1369
303,3221,1562,600,2126
1545,536,1857,2837,1247
1336,1677,3517,2817,935
3596,480,348,3050,2221
1298,3038,188,3901,1100
738,273,2416,1657,1601
3596,3205,2689,1785,1415
484,1415,2689,3205,1328
3596,218,480,573,806
1850,1901,3722,100,1966
3596,480,1545,348,2221
3596,480,3050,801,3823
2971,2231,635,1147,2380
1857,1288,1005,1712,1562
3596,2221,1836,3823,408
3517,2823,697,536,1545
480,3823,801,3050,4
3596,2221,1078,1836,408
1545,1857,1288,1712,2837
1712,3205,1415,1328,1011
1298,3038,1100,2350,3872
3205,1712,1415,2689,1785
1171,484,290,754,2490
2221,3560,3823,3596,218
480,3596,348,801,3499
653,273,525,2240,635
1857,1545,1005,1712,2837
303,536,3517,1562,302
2295,1100,3872,55,441
3596,480,348,218,1097
3596,1545,2746,1398,1857
1247,3547,2837,3517,536
3626,1785,2252,1572,2350
1794,3823,3722,2484,3540
3596,3823,2221,4,2899
902,2104,3823,629,617
1513,2971,1133,1231,2380
1785,1328,3205,3626,1572
902,573,806,218,1369
1857,1545,1288,2746,1398
480,3823,2221,3205,1328
1369,1545,2823,3517,1247
3596,801,4,480,2221
480,1490,3596,801,84
1545,1857,1005,2305,1712
1288,303,2837,1562,2305
2240,1133,1355,1513,2971
3596,2221,3823,1545,2899
480,348,2221,635,1545
3221,2262,303,600,1005
2295,2350,3221,303,188
2221,1836,218,3560,573
3517,1247,3780,536,774
1942,188,3038,3872,441
617,3006,226,1785,1147
2689,1785,3205,1328,1415
303,1398,3221,2262,3823
303,1562,3547,2473,2837
1328,3205,2689,1785,1415
1328,1712,3205,1415,1288
902,573,3560,1171,806
3596,480,801,3050,3823
2837,1857,1288,847,1545
3205,1415,1328,3596,1288
3205,2524,2477,1415,3353
480,1712,1011,2524,3205
1857,1288,1005,303,1562
3560,573,1685,322,3313
484,1171,1230,618,3560
480,3596,3050,348,801
3685,43,1513,2305,3823
1298,3221,188,441,3038
3205,1328,1785,3626,1415
2305,3547,2817,2559,1857
1857,3823,1005,1398,1288
3852,1942,2689,3823,673
3596,2221,480,1078,1836
480,3596,1328,3205,1011
1545,1857,1247,536,1005
1545,1005,2746,635,3596
480,348,3596,801,4
484,1171,2295,2350,1230
1545,1857,2837,1005,1247
2104,2447,2477,3015,2524
2221,408,1836,2916,2969
3596,1712,480,348,3823
573,806,902,3560,2594
3596,2221,3823,1836,480
1857,1005,1288,2746,2305
480,3596,348,801,4
1901,3205,1724,1328,1785
1415,902,3205,2308,484
3205,2689,1328,1415,1785
1398,1513,3006,2971,1794
2971,635,1147,1371,1133
3823,3221,600,1005,2899
2221,3823,480,1836,2689
1545,1857,1005,303,1288
484,1857,1288,1712,1328
3205,1694,2240,1328,1415
303,3596,3221,3823,600
2308,484,1694,1230,1657
1857,3205,1545,3596,1288
3596,2746,2231,2221,801
480,635,2746,1545,1857
617,3221,1190,2262,188
2326,303,3221,2126,1562
3596,480,1712,1328,348
3596,480,801,4,348
1415,3823,1328,1901,480
2295,3872,1298,2350,3038
1857,1005,303,536,2837
3596,2221,480,348,3050
3205,3540,1901,1415,2689
2252,3626,1785,1078,2572
2350,3852,2295,1298,1712
3596,2221,3517,2899,697
3547,303,3517,2837,1247
3517,1336,2260,935,1984
3596,480,3823,3050,801
1785,3626,1328,3205,3852
3205,1328,1415,1785,2689
188,1942,226,1177,1686
2971,1371,1513,1147,617
1328,2689,3205,1712,3626
3205,2689,1785,1415,3626
635,480,3596,801,4
303,1562,1857,1712,1005
3596,1545,480,1005,2221
3596,3823,480,1836,348
1545,1857,1288,536,1005
1545,3596,1857,1415,1712
3823,617,3221,2221,1398
3205,1415,1328,3596,1785
303,1336,2326,2916,1984
218,1171,3560,2594,806
303,1562,3221,1005,1857
2104,2524,2447,1427,3353
617,2350,188,1298,2262
3205,2689,1415,1712,1785
3205,1328,3596,1415,480
3560,2594,3318,1685,573
1288,1415,3205,1712,1545
480,348,3499,3596,1712
3596,3205,2689,1785,1415
3596,348,801,4,2221
2252,2572,1490,1785,3355
3140,2971,1147,1811,1716
3596,480,3823,348,2221
1712,1328,1415,1545,1857
2221,1836,408,3596,1078
3596,1328,1415,2689,1785
902,806,218,2490,2958
3353,2262,2477,1427,2524
1288,1857,1545,2746,1005
1545,1857,2746,2305,1398
1942,617,3823,3221,1794
2326,1686,1942,2126,441
1328,3205,1785,1415,2689
1545,1857,1005,303,2746
2221,480,348,3823,1836
2916,2262,2221,303,3190
2295,2350,1298,1100,3038
1398,303,3221,1336,617
1857,303,1005,1562,2837
573,3852,806,3479,484
2746,1398,1513,3823,1857
1562,3221,600,2126,2326
1415,3205,1328,2308,484
1230,3852,3626,2689,1572
3596,3205,1712,1328,1288
480,2221,348,303,1490
1545,1857,2837,1005,3517
2837,536,1545,1562,1857
1147,1685,1969,2600,3451
1545,1857,1712,1562,303
1901,3205,1724,1415,3722
902,806,218,2958,2104
1785,1572,1147,3626,2252
573,902,806,218,3560
3596,635,3823,2746,480
1545,1005,1288,2746,303
3596,2221,635,801,4
536,3517,1247,2305,302
536,1545,303,3517,2837
3823,1712,1415,1328,1545
536,3517,2915,1650,2823
3596,480,1490,348,801
1545,1005,2837,3517,1247
617,3006,1177,2802,2927
480,2221,3823,635,348
484,2308,1545,2746,635
1942,2802,1794,2927,1177
3353,2477,2104,2524,1398
1513,2971,2746,2240,635
1513,1133,2971,1343,3033
536,1247,2837,1562,302
3221,303,2473,2899,1562
484,1230,573,1171,3560
3596,635,2971,1078,801
3823,3596,2221,1836,3560
3596,2221,484,2689,3823
3596,348,801,1490,4
3823,3221,1794,580,3348
3596,1328,3205,2689,1712
480,3596,3823,1545,1857
1785,3626,1328,3205,1572
3722,1794,1724,1901,43
3547,3240,2473,959,1015
4,801,3050,897,84
2221,480,3823,348,1836
1398,1147,617,2231,2971
2326,2260,697,536,3517
1657,1171,1231,618,290
2600,3517,697,1147,3140
2305,2559,3547,3240,2473
3596,480,1490,801,3050
3596,480,801,1836,1078
536,3517,1545,3547,2473
697,3560,218,2594,573
1171,618,1513,1371,3560
3596,617,2221,3823,2231
1177,3006,1190,1836,2276
2971,1513,1371,2231,2380
2295,847,1712,484,2350
1685,3560,2208,935,697
1724,3669,1901,754,1415
1857,1005,303,2837,1288
2746,1857,2971,617,1545
484,525,847,1288,1811
1712,2350,1011,1328,2295
2326,2126,303,55,1562
3596,303,2689,3626,3205
480,3596,1562,302,1545
3205,1328,1415,1712,1785
902,2104,2958,3479,1369
484,1230,1171,573,902
1288,1857,484,1011,1005
3596,480,801,4,348
2689,1785,3205,3626,1328
2350,1298,2295,1712,441
1513,3823,1171,618,902
1545,303,1562,600,1857
303,600,3221,2837,1545
3823,1794,2484,100,1838
2350,303,1942,617,3626
3205,1415,2689,1712,1901
1513,2971,3823,3685,1398
480,3050,3596,3823,1097
2252,2572,1572,3355,1785
3596,480,348,2221,1490
303,1562,3221,1545,1005
3596,2221,1398,1836,3221
1545,1857,1288,1005,2746
1545,1857,1005,1288,2837
3205,1328,2689,1712,1785
3596,1857,303,1005,2221
1328,1415,1712,1785,480
1415,1328,2689,1712,2305
1545,1857,1005,2837,303
2221,480,3823,1836,348
1785,1078,2969,3140,3626
2689,3626,1328,1785,1712
1328,2308,2689,1415,3205
218,573,2594,806,1171
3596,348,801,3050,4
290,1171,573,484,1230
1857,1005,2746,536,2837
617,1794,2927,3006,1177
1716,2380,525,3922,1811
484,1712,1288,2350,1230
2260,3015,1422,536,2366
3205,1415,1712,1328,2477
